1.022778061131955241e+00,1.022727135561364742e+00,1.050139590643463849e+00,1.001668207179586156e+00,9.952624887868780634e-01,1.039049248553947757e+00,1.039369812741535393e+00,1.038682796545253417e+00,1.032441622939902937e+00,1.037707355482717642e+00,1.013037597734095518e+00,1.044164781811330878e+00,1.062191459744859845e+00,1.019120461683580281e+00,1.027471364648383512e+00,1.025515847185484608e+00,1.011415977343508521e+00,1.038553869785995509e+00,1.049033255140837673e+00,1.038733632108280958e+00,1.023596702428682281e+00,1.046145280701758384e+00,1.023963655211005630e+00,1.025216948936509054e+00,1.029572920707828576e+00
1.218408960702104249e+00,1.185048855406803270e+00,1.195180119145482722e+00,1.179344324740745575e+00,1.204024195898858451e+00,1.206930102580984876e+00,1.232450607309202528e+00,1.226636848720253692e+00,1.200742062650889341e+00,1.235106205141916602e+00,1.214210521245095098e+00,1.202759610741836793e+00,1.209613588738079892e+00,1.227014585252862000e+00,1.234860117496561660e+00,1.198750203208471143e+00,1.233689780766097810e+00,1.243574905409637443e+00,1.227800260994342141e+00,1.213398001640191293e+00,1.215678900663244910e+00,1.224282407952785645e+00,1.198836352293309870e+00,1.202997183004532733e+00,1.190632520086317481e+00
1.413007456632001668e+00,1.398389219345665735e+00,1.431845423067942047e+00,1.386841363569135455e+00,1.389931868304779439e+00,1.387094309170465500e+00,1.372768774834723926e+00,1.430867931160844986e+00,1.422226863955822429e+00,1.438555347313476451e+00,1.431571122914325755e+00,1.451762274797553598e+00,1.467270552560641761e+00,1.418055359524243775e+00,1.433106720493330988e+00,1.389812439003778932e+00,1.475331519816084791e+00,1.393743813118339725e+00,1.450320690500436660e+00,1.396535013394180513e+00,1.421976108926611415e+00,1.402134581617608289e+00,1.414023773102158543e+00,1.413375259857654553e+00,1.421814350750093103e+00
1.661374095712501386e+00,1.745592528033814261e+00,1.744436887322040164e+00,1.673834763584925112e+00,1.685615154191220100e+00,1.703951107310593294e+00,1.675803063399580406e+00,1.704458758642745098e+00,1.678120531635686419e+00,1.678724261963325581e+00,1.733218864386380398e+00,1.610017564613926755e+00,1.705773453897095226e+00,1.659342325769245008e+00,1.756905059430656335e+00,1.659075451251160738e+00,1.702513906071460914e+00,1.672476946607001524e+00,1.674320512935164373e+00,1.712575308655920114e+00,1.700805433959559521e+00,1.681661978042188199e+00,1.699134921462096770e+00,1.680630141113094833e+00,1.688298632156554291e+00
1.997746817042151735e+00,2.097094911678774931e+00,2.137568982349283608e+00,1.990558492019100845e+00,2.109877643658474078e+00,2.168992475122019314e+00,2.087533048403397373e+00,2.026208411646964080e+00,2.022995079903758597e+00,2.124950259032174937e+00,2.047143562776121417e+00,1.987351222670034057e+00,2.027474242898392731e+00,2.010052248610698200e+00,2.028547947038160881e+00,2.049975968483192190e+00,2.039938421230717669e+00,2.013880128135804970e+00,2.037997544452410548e+00,2.001318900838992665e+00,2.065341603298677331e+00,1.984337655890433538e+00,2.039819569144349476e+00,2.068643343042107841e+00,2.036036944865771137e+00
2.627274859271001795e+00,2.638343353473043162e+00,2.501305764505682205e+00,2.678077508943227159e+00,2.546093388392187684e+00,2.557375365213948371e+00,2.495853616563021848e+00,2.559217989242702718e+00,2.521863614137649812e+00,2.512932986802961732e+00,2.413709950417555650e+00,2.486953490459928862e+00,2.596553727802767497e+00,2.509785877811641086e+00,2.403347346534071782e+00,2.515289894998932851e+00,2.558732246728884885e+00,2.554974147355002945e+00,2.496164153296383859e+00,2.520034165161765038e+00,2.471970174315968549e+00,2.541107949386649967e+00,2.541376748426710463e+00,2.430931619784508779e+00,2.461594668993330348e+00
3.136640921917856151e+00,3.143754173596659651e+00,3.080646264243513510e+00,3.267560296374990347e+00,3.216744578596845372e+00,3.434375552809483700e+00,3.118018048128087472e+00,3.229349365250943737e+00,3.080768303626112647e+00,3.089404754059823510e+00,3.216286906745876806e+00,3.158042122089937287e+00,3.143798413439584660e+00,3.099546228579839191e+00,3.080704497156559363e+00,3.309639208296565993e+00,3.116269400460875971e+00,3.144147561324353024e+00,3.275004804686482363e+00,3.210568701009999693e+00,3.368678920461679827e+00,3.180538933532908619e+00,3.275019899645795096e+00,3.316064360631376218e+00,3.203383949236454864e+00
4.551781390463451871e+00,4.214284492979435193e+00,4.129362487929717496e+00,4.170846156620354961e+00,4.373773444597354398e+00,4.185703386754523692e+00,4.071244828431231255e+00,4.077938282437438389e+00,3.961810722899420600e+00,4.335917550611594784e+00,4.125936264480764670e+00,4.075520894711406328e+00,4.143741336374411333e+00,4.214643914761182941e+00,4.211449835053831414e+00,4.258308039805895007e+00,4.227675852795147016e+00,4.200567904375830608e+00,4.132783411198889922e+00,4.137465607835414616e+00,4.146925700391578928e+00,3.870700347684606690e+00,4.381648036080049380e+00,4.126360203467678289e+00,4.183593567846705774e+00
5.887371486356681949e+00,5.856440317945701857e+00,5.610997998280764953e+00,5.577786597364549515e+00,5.675341956495970841e+00,6.274867146133899176e+00,5.489694242888973896e+00,5.868045960698138330e+00,5.511161124378110010e+00,5.897308136946812773e+00,6.143597907132584801e+00,5.538362445091366659e+00,5.339709401471321115e+00,5.135153549408940421e+00,5.548704564768043745e+00,5.844278310769127849e+00,6.110940330726893244e+00,6.108151802543249964e+00,5.989570750067850113e+00,5.879695536634858222e+00,5.903927071567471430e+00,5.888113164489881868e+00,5.549638715701442848e+00,6.348586690641073282e+00,5.765985483004146595e+00
9.268138319494752864e+00,8.483442462851447985e+00,9.016280257711290602e+00,9.115389566832638124e+00,9.736188116774673773e+00,8.552081614773177520e+00,9.433687017598591851e+00,8.323092028122946573e+00,8.854107017885551656e+00,9.302838129759530617e+00,9.651579495920797669e+00,7.984355925887874683e+00,7.837736951296291998e+00,8.630458843784944989e+00,8.299104160007397368e+00,8.483773098169933746e+00,9.014538798232806016e+00,8.656565252440445946e+00,8.557965462154115244e+00,8.823017816123350343e+00,8.976258746782351139e+00,8.878115801414882213e+00,8.683432548239309767e+00,8.175774291867174526e+00,9.191739204124615981e+00
8.907176321800180929e-02,8.904809290394423427e-02,8.901175363330715573e-02,8.862123954834504047e-02,8.848306672978521747e-02,8.675317891716251284e-02,8.827883194808899825e-02,8.893153233278941472e-02,8.948689673336136796e-02,8.931580168691784227e-02,8.928854229152298483e-02,8.662967029293947019e-02,8.864420683992640937e-02,8.778919297268233946e-02,8.861964498424858283e-02,8.724037072502456580e-02,8.964190419477269245e-02,8.704573354363859261e-02,8.778638066968426357e-02,8.901094026473085896e-02,9.024115814539294955e-02,8.854195362299684124e-02,8.870463617108120813e-02,8.993887817743025093e-02,8.880146488401761962e-02
1.041295016733960743e-01,1.050455755660550800e-01,1.040468642364071605e-01,1.047206509022526044e-01,1.052749097931013067e-01,1.055000239798302569e-01,1.045837289081253535e-01,1.063794475810095896e-01,1.041828657926881369e-01,1.041618700392163976e-01,1.029960910723845824e-01,1.032887600980280651e-01,1.044190099161258628e-01,1.043488745694061137e-01,1.035059824579164373e-01,1.036138974397510654e-01,1.052880268099886801e-01,1.046717110597292361e-01,1.063821059675980896e-01,1.037760854125311799e-01,1.026791125505312624e-01,1.029776522813642681e-01,1.030971241359223273e-01,1.042704450701378710e-01,1.056792842420576500e-01
1.218537104686646666e-01,1.248435711681438326e-01,1.220763003905021848e-01,1.213551180321870981e-01,1.217987138633764288e-01,1.247952911467206244e-01,1.223077373903174586e-01,1.221561768834650702e-01,1.230370406281241363e-01,1.206129444501882614e-01,1.215278768409142202e-01,1.248283639760540409e-01,1.239894514533984721e-01,1.217754391726050406e-01,1.231418067352504503e-01,1.220662129676722968e-01,1.249064748831278798e-01,1.238503282256090965e-01,1.223277721310373489e-01,1.238216923682484427e-01,1.228356884734047583e-01,1.243527921873516934e-01,1.243350730242345492e-01,1.212941146376377011e-01,1.210551757834363029e-01
1.467495946792252703e-01,1.421099135632192811e-01,1.491063163907823397e-01,1.437369698213937508e-01,1.424216607915613775e-01,1.456495998145241888e-01,1.463031481972843773e-01,1.458885415730915847e-01,1.455440607981696166e-01,1.462958848146191371e-01,1.461532248128399325e-01,1.456469068352701235e-01,1.458804664631767334e-01,1.468749154713515637e-01,1.443566566215332136e-01,1.464354312198757613e-01,1.461736441002616516e-01,1.466579985550558463e-01,1.448841648983314745e-01,1.445404234236039587e-01,1.433089809315323537e-01,1.438416557903541004e-01,1.473235076868002480e-01,1.424083673407661454e-01,1.430879162115985537e-01
1.701828761881943597e-01,1.706835421172081257e-01,1.739256990712313156e-01,1.704563938149404601e-01,1.714127104467531859e-01,1.719587803566638706e-01,1.696577346761689864e-01,1.698741883207923742e-01,1.667048226981746040e-01,1.728072060632173945e-01,1.685963648879541255e-01,1.714852030404892536e-01,1.652376372042986541e-01,1.695392930597443837e-01,1.693338902846621974e-01,1.666839899329016494e-01,1.712322865137903272e-01,1.661046052523179883e-01,1.705819978466507347e-01,1.702886349306811931e-01,1.701610321198750997e-01,1.676421777813242031e-01,1.726698868508492191e-01,1.738514018704945263e-01,1.712693737269596062e-01
1.963450390984168292e-01,1.982600086037399068e-01,1.958590268824004776e-01,1.982073613903564679e-01,2.000105373104703599e-01,1.976236582049500368e-01,1.974103392747067476e-01,1.956000129046672475e-01,1.972400113552847667e-01,2.012889994994602194e-01,1.990854155704571971e-01,1.982753412173723639e-01,1.971218541555657122e-01,2.002086323681595281e-01,1.992316729466062086e-01,1.985734350754495836e-01,1.965005477627355945e-01,1.994541838534382994e-01,2.020019419418054296e-01,1.965562731782888317e-01,1.995404037828103772e-01,1.976811537072963310e-01,1.980229783803948429e-01,1.974374926710810441e-01,2.029414079690788353e-01
2.368453193945228852e-01,2.318303915163772710e-01,2.375474096439668947e-01,2.378614753227754064e-01,2.326872805574660419e-01,2.330457155254811730e-01,2.286602783088339530e-01,2.350637265524452846e-01,2.308877637579750397e-01,2.289755290768375473e-01,2.310032440217974492e-01,2.311488510607179470e-01,2.310963326508567728e-01,2.379527096473088299e-01,2.291315406854223802e-01,2.325576071388958110e-01,2.350703505766652546e-01,2.378989813757116378e-01,2.375398921531700624e-01,2.334227156962329908e-01,2.298060992943209979e-01,2.350250736661173845e-01,2.348260278324972861e-01,2.335355939670828995e-01,2.317377730787945622e-01
2.720191814168693711e-01,2.733553185721216972e-01,2.770704891581421414e-01,2.790647901930890518e-01,2.742033189909589552e-01,2.712924392343217250e-01,2.720137109185700730e-01,2.690424092763052388e-01,2.707178280302967588e-01,2.725353463266999565e-01,2.765354319214806678e-01,2.751109736735232736e-01,2.725663499173665016e-01,2.732459964305889444e-01,2.737096463107495103e-01,2.736185961155963575e-01,2.736166996861340572e-01,2.763300853029927451e-01,2.766632545604398308e-01,2.712696332122507825e-01,2.721350250489752431e-01,2.733747674805921402e-01,2.711644955425134840e-01,2.767606760710696889e-01,2.743212330064544457e-01
3.266828083470476041e-01,3.197906868352786702e-01,3.270834282568675921e-01,3.201662343028182089e-01,3.345015331902045919e-01,3.267069426270198251e-01,3.243708288871690049e-01,3.320416164289276550e-01,3.163227414367699164e-01,3.150848953976050359e-01,3.256406567435057853e-01,3.242927462867397082e-01,3.187750426562116490e-01,3.189096541629058978e-01,3.274888651338389023e-01,3.229981510155139901e-01,3.220597608972497472e-01,3.217972694774713371e-01,3.263573962757976288e-01,3.293029518096038388e-01,3.263093028599344247e-01,3.298779416313902813e-01,3.236098839022331086e-01,3.192933705238381603e-01,3.207759936182535965e-01
3.835826123636868479e-01,3.688088311547633169e-01,3.793126426004600482e-01,3.738322892343997061e-01,3.831839246701796431e-01,3.808827587696383965e-01,3.852899675764021037e-01,3.775755895432409970e-01,3.724786613248706191e-01,3.763195154272079290e-01,3.873222647127030349e-01,3.776021481376011235e-01,3.757303972989420315e-01,3.738702212260648361e-01,3.825723013668457795e-01,3.831464152410291035e-01,3.783921466087900587e-01,3.710375175285100524e-01,3.809680858750300048e-01,3.705152796225807954e-01,3.840176144642937217e-01,3.790662966063658712e-01,3.837483129199261711e-01,3.721285422103973728e-01,3.778135185088544734e-01
4.437116145923519217e-01,4.443240937827388493e-01,4.292565532055754862e-01,4.520502062457056325e-01,4.283464343619295955e-01,4.477693071776690514e-01,4.553092231789016009e-01,4.471556332046186522e-01,4.495422511847151914e-01,4.427788574181359404e-01,4.380044666323564817e-01,4.448765706744606807e-01,4.385297924220559196e-01,4.435917118294041561e-01,4.481485694000865161e-01,4.602000742984058701e-01,4.507039974655168701e-01,4.508220110008044901e-01,4.413861933409007343e-01,4.480726019923496062e-01,4.360359104516076112e-01,4.330225932529413457e-01,4.429592958895705590e-01,4.535919784229612284e-01,4.481884900951524364e-01
5.289056277716264187e-01,5.305501391965518065e-01,5.338709968948132101e-01,5.330513049578038398e-01,5.417142420637284239e-01,5.287990070793834319e-01,5.204191442423760083e-01,5.305884038880959164e-01,5.435602514230912785e-01,5.455033187049500576e-01,5.132750442731061069e-01,5.271230658114117729e-01,5.221435450133221634e-01,5.295904392302406283e-01,5.405380763236490305e-01,5.449999325183955134e-01,5.345742323694512299e-01,5.265269137581805037e-01,5.338359112174192456e-01,5.292326534788196479e-01,5.244308518781887196e-01,5.287129430423701537e-01,5.348639757600905931e-01,5.417011666669142578e-01,5.263820744371932037e-01
6.395356718502941407e-01,6.493114991355629639e-01,6.474113283676957709e-01,6.278265837963177276e-01,6.351967872446446783e-01,6.409565927105751459e-01,6.273431962248687821e-01,6.393840625532943855e-01,6.357463503595509602e-01,6.439620786266399000e-01,6.383821691742229687e-01,6.373093193166423642e-01,6.364449720234434116e-01,6.244982735746770208e-01,6.162405873989467153e-01,6.362464438431246760e-01,6.424205435206808978e-01,6.435322323885659390e-01,6.176378480733071274e-01,6.246265111828899208e-01,6.376283905197345225e-01,6.390215182351230983e-01,6.322485069038202843e-01,6.581706250167440597e-01,6.539012034636261239e-01
7.672433271990998227e-01,7.793433906677386114e-01,7.772060006519532216e-01,7.394975798375956755e-01,7.715665881084788902e-01,7.568433529867035769e-01,7.653644877473000374e-01,7.628284942472735031e-01,7.944025573750579383e-01,7.750820029608559425e-01,7.759208756643120042e-01,7.784692786569770151e-01,7.796425077134769843e-01,7.836902593602939060e-01,7.610079440959071073e-01,7.593850168847802173e-01,7.564969694327020600e-01,7.530426520194708484e-01,7.658344621417229048e-01,7.597271598893959865e-01,7.758938294605793873e-01,7.845204858011867177e-01,7.543303374200427402e-01,7.549835116085934494e-01,7.690609400218361147e-01
9.347472205102757004e-01,9.586564917128338470e-01,9.132419132384423932e-01,9.714128579247568451e-01,9.297346806240468498e-01,9.444713366867250048e-01,9.563512263800969526e-01,9.686664546611365445e-01,9.318953895219910244e-01,9.351052562628303644e-01,9.536086849093486917e-01,9.268962858056821741e-01,9.402298557958099767e-01,9.943780686536445312e-01,9.531648419021432339e-01,9.322158516840302056e-01,9.978383376415488337e-01,9.515657567163052777e-01,9.606915657991943469e-01,9.392921586254934230e-01,9.484195856504322730e-01,9.499843836855463852e-01,9.357939348424869630e-01,9.433239259085353101e-01,9.792267884951271206e-01
1.197231878712573971e+00,1.177287577738924673e+00,1.173263315477540036e+00,1.149167704451910854e+00,1.188507569064301439e+00,1.188348689583820006e+00,1.126545908709142285e+00,1.207724585342642598e+00,1.188754623896139728e+00,1.167617804045682606e+00,1.234611434184518686e+00,1.149889466571586860e+00,1.237067573121444219e+00,1.199550686198703087e+00,1.159244171940198243e+00,1.228129690655003659e+00,1.159118079547513114e+00,1.185990658051322644e+00,1.165751033522847591e+00,1.164580595947464214e+00,1.153934563382747358e+00,1.114335710143602443e+00,1.162354145292999963e+00,1.164320331155207722e+00,1.231290359538336432e+00
1.495166863704270988e+00,1.532674770802921360e+00,1.495671523688516080e+00,1.449606569786644261e+00,1.504398947353066784e+00,1.550367212621106328e+00,1.593909593291907845e+00,1.566060228759640571e+00,1.467436611134800284e+00,1.492588992830454320e+00,1.537928387874611724e+00,1.502639369821958226e+00,1.611883705756622875e+00,1.507858537315118319e+00,1.510490061672889794e+00,1.456693048998545459e+00,1.498082549162098820e+00,1.548635594330215248e+00,1.522287875427139170e+00,1.569878058433446855e+00,1.600538217483650660e+00,1.464310956547980824e+00,1.417655358700141477e+00,1.449444713298563503e+00,1.569578066843646535e+00
1.967844210976006591e+00,2.025489548318093913e+00,2.029227622862135316e+00,1.895773186699522883e+00,1.957408208778753433e+00,2.012178959174907522e+00,2.077015658626871097e+00,1.886221199414294114e+00,2.033308294477661704e+00,2.009402279123730928e+00,2.012590286425360198e+00,1.999809920636982152e+00,2.009237903837642669e+00,1.887346436371730496e+00,2.043683693795429246e+00,2.002151462116860348e+00,2.085211518503312433e+00,1.940037620810604935e+00,1.948447473684401965e+00,2.019698373878718201e+00,1.907497435843665157e+00,1.906114864833913236e+00,2.122222813349156301e+00,2.053285403042720336e+00,1.962230963768157421e+00
2.854595673620023977e+00,2.796012164025687419e+00,2.767001042382494891e+00,2.932633705602255780e+00,2.845513632695948925e+00,2.646487442727729622e+00,2.833606703570314522e+00,2.808991671131773504e+00,2.864859241704681203e+00,2.943884587785162044e+00,2.784770419491114257e+00,2.851467555221081085e+00,2.603608664258817651e+00,2.621700527593858965e+00,2.869169253253234242e+00,2.667573008521286759e+00,2.705065963008492336e+00,3.181060062186130022e+00,2.984397529160149887e+00,2.869214347833144885e+00,2.810717048732275902e+00,2.951163544201334421e+00,2.695498125737422868e+00,2.779779117992887461e+00,2.831787888282905286e+00
4.687170621304574958e+00,4.004938608029537050e+00,4.409054613616988583e+00,4.508147671150823044e+00,4.745980489464280083e+00,4.123436385236284529e+00,4.820554211934236832e+00,4.475831893275350915e+00,4.386657717962108016e+00,4.650111217471446956e+00,4.755212207524617263e+00,4.179894468115262995e+00,4.737406535292888243e+00,4.083353076481571975e+00,4.273437539397979101e+00,4.545402221046806801e+00,4.136647516425067117e+00,4.299481492806688010e+00,4.629076888878540075e+00,4.093965276371568152e+00,3.934965764391947118e+00,4.565834145068802030e+00,4.589380029008992778e+00,4.413932403346491284e+00,4.058575735589716516e+00
2.494044716359263350e-02,2.453168804103848799e-02,2.519674997243600070e-02,2.505067666405961374e-02,2.471527880953754835e-02,2.456174164718110189e-02,2.447154032589370087e-02,2.500198140245258466e-02,2.488761565654297458e-02,2.511224157436933030e-02,2.417141913613841259e-02,2.508219623376969215e-02,2.414965590553114910e-02,2.419048807678796792e-02,2.438150462810779670e-02,2.571217057270699241e-02,2.556124048035466473e-02,2.415999839683184366e-02,2.447623148400830326e-02,2.455307309332076943e-02,2.460795719029421763e-02,2.494363090131578378e-02,2.503119624914378755e-02,2.433489581142636235e-02,2.495568516248418758e-02
3.047566519970307600e-02,3.043803929015401200e-02,3.043135843035215532e-02,3.059681218741167399e-02,3.026277174414591237e-02,3.073426506964362440e-02,3.081866227825325391e-02,3.072659561206607035e-02,3.045842214646771184e-02,3.032590448772952071e-02,3.118899932078415121e-02,3.003699697993920253e-02,3.124942158196887532e-02,2.992817627776265740e-02,3.068932631633774707e-02,3.071982679227996255e-02,3.084700819525813473e-02,3.113099910132846940e-02,3.011990963826774448e-02,3.080152691006786056e-02,3.131564682958387635e-02,3.011936755263755830e-02,3.074333106924053913e-02,3.117738063635757534e-02,3.039273210255629201e-02
3.796204375177510831e-02,3.866296277208986637e-02,3.782864520831034222e-02,3.788370119943568204e-02,3.722551980279284467e-02,3.847504573119779614e-02,3.811119013148488860e-02,3.784093396720729363e-02,3.836645394866753517e-02,3.682901584630788455e-02,3.782971315607543128e-02,3.814903585929315527e-02,3.839629762690953407e-02,3.705111704671747164e-02,3.730827226170693733e-02,3.838779762447120519e-02,3.669418541460287703e-02,3.804641481517952173e-02,3.921115286123368765e-02,3.794636852572548513e-02,3.802817209084699557e-02,3.721526308052280213e-02,3.771700897126502999e-02,3.849627228500685644e-02,3.747323528008258270e-02
4.629742840056205733e-02,4.630061860956020264e-02,4.581640334535112130e-02,4.569864043519173552e-02,4.667748685072840159e-02,4.581810286815167499e-02,4.731968141438887970e-02,4.593311489286112242e-02,4.762502396374065916e-02,4.634665917383821304e-02,4.632099926494800263e-02,4.541556132074353602e-02,4.574468573520377307e-02,4.504656503573455789e-02,4.614274174665586314e-02,4.685819517946996499e-02,4.586215000292784977e-02,4.575655183597797382e-02,4.632256377502441680e-02,4.618463069650639158e-02,4.637943952491991456e-02,4.575259234260416891e-02,4.547505117411139441e-02,4.755858583656977917e-02,4.666821308815493480e-02
5.494508268119580041e-02,5.505098879837901082e-02,5.780238867083287851e-02,5.638294425102832741e-02,5.716667588130015104e-02,5.748482010816637067e-02,5.584951997645056648e-02,5.672881196249692642e-02,5.590328160626981124e-02,5.687973413321007615e-02,5.587189690825742489e-02,5.587503206668126277e-02,5.629091019400097456e-02,5.844084156416153031e-02,5.613061220543547059e-02,5.619838710381434843e-02,5.716400866648586182e-02,5.711432801255096614e-02,5.681413031086971627e-02,5.589378292607723175e-02,5.608148809225006748e-02,5.556046999074502196e-02,5.697013864664197264e-02,5.762223425893993334e-02,5.681783519440019442e-02
6.705316862472344985e-02,6.939771316166336301e-02,6.783795495132953490e-02,6.881017058612930171e-02,6.840937819387281349e-02,6.857865659691790572e-02,6.911141268162401818e-02,6.773089123806846912e-02,6.892702717970097814e-02,6.763290033265931256e-02,6.886371866916161932e-02,6.789368407890865320e-02,7.017117041309280101e-02,6.816314913545742926e-02,6.832882764442710366e-02,6.687963508003366697e-02,6.703554926617305565e-02,6.772840686115211284e-02,7.015361147948132037e-02,6.907292820475585682e-02,6.910787799060121028e-02,6.824536041246441476e-02,6.781658548751691440e-02,7.008227916514007949e-02,6.629549844573827400e-02
