5.700372407869226388e-01,5.734857442978238407e-01,5.537730631058027653e-01,5.533183752182045945e-01,5.636702906637097721e-01,5.648865292643378000e-01,5.653281317233798120e-01,5.667475177516401175e-01,5.581024674047863066e-01,5.629898518662241891e-01,5.743862393606834482e-01,5.708559281289520282e-01,5.461922578618949586e-01,5.523917666292902373e-01,5.570174383827042330e-01,5.556470808823892327e-01,5.597534024133868913e-01,5.682945003215496005e-01,5.634209412827180241e-01,5.539879077399743057e-01,5.472717202386198077e-01,5.745029625786287619e-01,5.516876455956728487e-01,5.493962491802654169e-01,5.546910161586566801e-01
6.589049450304923505e-01,6.389231967100716947e-01,6.383663092814125806e-01,6.446165667470673544e-01,6.676760532425176642e-01,6.497865405026266306e-01,6.631245464475511442e-01,6.719533112310720480e-01,6.538924070519335219e-01,6.530123557740746820e-01,6.409110138391016509e-01,6.616105792585433854e-01,6.407826321432907868e-01,6.616685654846974352e-01,6.428895348469122473e-01,6.398143483196229164e-01,6.420478613460277595e-01,6.478380729503163682e-01,6.298291245709801700e-01,6.546134185321964560e-01,6.588438081048717532e-01,6.451662171971127568e-01,6.448929603505786368e-01,6.463755978529348578e-01,6.421335000868607645e-01
7.533528283450301455e-01,7.513249525575329546e-01,7.468293772001595165e-01,7.479758840066501602e-01,7.651665896361916630e-01,7.531352508044798499e-01,7.475191568318975133e-01,7.385942753109685510e-01,7.407219947391474602e-01,7.411907720143381395e-01,7.325370826559426396e-01,7.455026695448597751e-01,7.523023320195514341e-01,7.620685446241384220e-01,7.533715045303345237e-01,7.597329147895897083e-01,7.619409951847604390e-01,7.505659207271487832e-01,7.520514066301996481e-01,7.612922560451816922e-01,7.384169684935997235e-01,7.603920658580745062e-01,7.473304567702045986e-01,7.464317694327702313e-01,7.540057269313040766e-01
8.850314226533362305e-01,8.760648474616115067e-01,8.659459283046433420e-01,8.771561832036736117e-01,8.832763302979579345e-01,8.656714219485914796e-01,8.491230465196941690e-01,8.348341273146933084e-01,8.751907499196723839e-01,8.677360839334379294e-01,8.668238550323812408e-01,8.648224689931284237e-01,8.826720118436724993e-01,8.637860886936403748e-01,8.652196132205670631e-01,8.648794872230691766e-01,8.673603488484522561e-01,8.478908365119819379e-01,8.898214304554964427e-01,8.777209635687795997e-01,8.761621485019849276e-01,8.679087450115776647e-01,8.578225716117303667e-01,8.637376850499449699e-01,8.492025704242766038e-01
1.002198413315016801e+00,9.923595656889390160e-01,9.872966524608305372e-01,9.858457181802487979e-01,1.008341044495368655e+00,1.002809800669386409e+00,1.012730545142626060e+00,9.964237389764298847e-01,9.904749667287738868e-01,1.013085434565167864e+00,9.861184950540281546e-01,9.940605481042651403e-01,1.005351606003718867e+00,1.023986792064110141e+00,1.024037067702490145e+00,1.003314333760507271e+00,9.758660465379529469e-01,9.829038848766691316e-01,1.006206564106872259e+00,1.004754065415229380e+00,9.868033962912324819e-01,9.999303112499767776e-01,1.009520770224959785e+00,1.009421396602544041e+00,9.734401196859153726e-01
1.154335607749313652e+00,1.148480862533929336e+00,1.162916585434178085e+00,1.145719353772240545e+00,1.147713240971516946e+00,1.168522299381285601e+00,1.146085371462185476e+00,1.152000458173692232e+00,1.125287724214410368e+00,1.120606324691786337e+00,1.158167372219652380e+00,1.137518959217385328e+00,1.139277428987053531e+00,1.178557849799077850e+00,1.119215090025301285e+00,1.120177729641051778e+00,1.161020382526879446e+00,1.151029465759045856e+00,1.144467040446658368e+00,1.139333554075735666e+00,1.144250072258895079e+00,1.158471349404970319e+00,1.146245857222562226e+00,1.171548133531042035e+00,1.146908469307255762e+00
1.350808704539038008e+00,1.314847306587166642e+00,1.333974745755222902e+00,1.356867300241542784e+00,1.309954196602703957e+00,1.339315829521426249e+00,1.347202162294875105e+00,1.295463101693606900e+00,1.358714233143396788e+00,1.313536693641868203e+00,1.354468071986516531e+00,1.311688244997595953e+00,1.335518174108329070e+00,1.368174334288117633e+00,1.363042526589667292e+00,1.358785173080582220e+00,1.333777011770234111e+00,1.340516589160832162e+00,1.360953524341151244e+00,1.311739901366340888e+00,1.331324257937158029e+00,1.335390444915071084e+00,1.324946374251150472e+00,1.342797888764706959e+00,1.377762742382382166e+00
1.537035696905773685e+00,1.559069404727418506e+00,1.562489097365171276e+00,1.564812953561789399e+00,1.524417969199091338e+00,1.538061334834698313e+00,1.491995193500107897e+00,1.536672310423655041e+00,1.504252649350855453e+00,1.530209355800980164e+00,1.521649692017522204e+00,1.584821944324509735e+00,1.579586144169098150e+00,1.565129921698245719e+00,1.558222594260319616e+00,1.539706868472330736e+00,1.559924660037037114e+00,1.502503197731164697e+00,1.577700085577092182e+00,1.488906369413163011e+00,1.490031194625568656e+00,1.579969957833334604e+00,1.540135036767564802e+00,1.553014288390543340e+00,1.541693915362369660e+00
1.747822156429176710e+00,1.858481682265786583e+00,1.821846288725974983e+00,1.742547434850397314e+00,1.806763549102123889e+00,1.755837448629185449e+00,1.780624000292666986e+00,1.764547623370913865e+00,1.796002570836776835e+00,1.783255513398665615e+00,1.764732829468746544e+00,1.837806933698652667e+00,1.834085489145086845e+00,1.782709437795092722e+00,1.785679939419821061e+00,1.751964858201220387e+00,1.801215178332437716e+00,1.748620131492999885e+00,1.789600794821477381e+00,1.775925735391662652e+00,1.785340109280739274e+00,1.824763991707307298e+00,1.739295580649322881e+00,1.788987716245767690e+00,1.784761458351872276e+00
2.085602111370172818e+00,2.039078418638153423e+00,2.028186199342628449e+00,2.077268073716300734e+00,1.969912088379761839e+00,2.108403575906109939e+00,2.108170646674750071e+00,2.070578134935106895e+00,2.120349816833114076e+00,2.041668311285567583e+00,2.142972481926755268e+00,2.099883324145754848e+00,2.056739789656385931e+00,2.030381945490691731e+00,2.067450635018129201e+00,2.090798278205196148e+00,2.173943548120532476e+00,2.012931371060927344e+00,2.075643520939023379e+00,2.059005999180022251e+00,2.028692459683316240e+00,2.102506735569622975e+00,2.144848589914661652e+00,2.099601764759559508e+00,2.105549635398902275e+00
2.389403208456402528e+00,2.394110076434409873e+00,2.379440488765534045e+00,2.404936125466957009e+00,2.376139592791637334e+00,2.437304126995493814e+00,2.493703419928696263e+00,2.455768390167251347e+00,2.436895466182850356e+00,2.361511435415666327e+00,2.351305313167799227e+00,2.357273854113642653e+00,2.417476846439976512e+00,2.498296954904704936e+00,2.374698848151790997e+00,2.401462615110280474e+00,2.379712667419201289e+00,2.387480613751328473e+00,2.365182891114839592e+00,2.444373960887945341e+00,2.371171133106825035e+00,2.406048980788142444e+00,2.365183942124136518e+00,2.450848417596013018e+00,2.514263777625844298e+00
2.801773367733506159e+00,2.765125439559729781e+00,2.794985692403745947e+00,2.811220020043157852e+00,2.975374328943385827e+00,2.784255821581014700e+00,2.887784801268963086e+00,2.878595296140608717e+00,2.900756713953974053e+00,2.837073997201176923e+00,2.834259530679667183e+00,2.782230969615476113e+00,2.894364620258424114e+00,2.817945391933263100e+00,2.876285089658466188e+00,3.004430142032624040e+00,2.853724828375264977e+00,2.777668076806556030e+00,2.881177893715988425e+00,2.883962244070522818e+00,2.846071596019836836e+00,2.910521830352465589e+00,2.758976150698212226e+00,2.796791222808692634e+00,2.880768801626163000e+00
3.297342524922601825e+00,3.408307976247317850e+00,3.396506403601646795e+00,3.437284225681789707e+00,3.381054729703125261e+00,3.311377287158139726e+00,3.388163021057942093e+00,3.190679139886370308e+00,3.332873498952097169e+00,3.476034218516626861e+00,3.395673049101914476e+00,3.437831578048444303e+00,3.408101940486849113e+00,3.308810342435756446e+00,3.426867721559804458e+00,3.620311442323954410e+00,3.366797863248657041e+00,3.445966879483178591e+00,3.473748260026049639e+00,3.379152721837789919e+00,3.463348270025310871e+00,3.412716973772640383e+00,3.295025525723415782e+00,3.270123621121891588e+00,3.421437042353894675e+00
3.943893839776272614e+00,3.908429104163171797e+00,3.967751061763185927e+00,3.866672200500548939e+00,3.984965934356105688e+00,3.961208684561806859e+00,4.018079563575159163e+00,3.983243621970184112e+00,3.890799087074725549e+00,4.028653775007419391e+00,4.080575094033631167e+00,4.163527797371965100e+00,4.071924865715566000e+00,4.112230146746679971e+00,4.176367822083512316e+00,3.909228981417519844e+00,4.035281616982076436e+00,4.016554917013092307e+00,4.184345237595355371e+00,4.131097290773049657e+00,3.933112147178892570e+00,3.909943490685152234e+00,4.020873115588833535e+00,4.091269605548911059e+00,3.939451404881009200e+00
4.956914940480503518e+00,4.797646538827881280e+00,4.770697402796619357e+00,5.017930948674410807e+00,4.899274543760858691e+00,5.052709223987693399e+00,4.883488972367874936e+00,4.767520032669430030e+00,5.005614539042738009e+00,4.977450319038956295e+00,4.668989202347932910e+00,4.860799700878900786e+00,5.095174696261216774e+00,4.995948537553691615e+00,4.876910913713456530e+00,4.949658314848797147e+00,5.063535777973155128e+00,4.907660684668047502e+00,4.647623089926646855e+00,4.760073339727776798e+00,4.922269665609894318e+00,4.979342145309012757e+00,4.865294709690766162e+00,4.630663403425259617e+00,4.759262574277481228e+00
5.889660724585457530e+00,6.071690077687186715e+00,6.005421805261514479e+00,6.065460321528949095e+00,6.193193436253719319e+00,6.127482036173486968e+00,6.137914027630059444e+00,5.875483008830130416e+00,6.081450527038243514e+00,6.150015992055374525e+00,6.470728434474407820e+00,6.627175732702597521e+00,6.051955647977674602e+00,6.073336703404732972e+00,6.311819479332551275e+00,6.356317255901163144e+00,5.802860026224419876e+00,5.458072363388624559e+00,6.264963655026593692e+00,5.880966972202317677e+00,5.870899927165309506e+00,6.042754974672056356e+00,6.241550187225786139e+00,6.047673837465131541e+00,5.992353902571575297e+00
7.797485739304718777e+00,7.610399922106827475e+00,7.813301417811770122e+00,8.153155785951570422e+00,7.577616808569580087e+00,7.589327945159022093e+00,7.754686352099796842e+00,7.807601386725027126e+00,7.286847597147938949e+00,7.086729955246008572e+00,7.856633918215825574e+00,7.376269026466537149e+00,7.935556367787115484e+00,7.678675867767328356e+00,7.706526978057143040e+00,7.844224177260477049e+00,7.630192179827456123e+00,8.081907456444223925e+00,7.567401187186044709e+00,7.278858929022754332e+00,7.540596211504392521e+00,7.467333856924486035e+00,7.397764542387369247e+00,7.285162441297657665e+00,7.401682881742110531e+00
9.992744513800095874e+00,1.047778772182517848e+01,9.962779613106967247e+00,9.751988802288899194e+00,1.028712873313246945e+01,1.035643143460942461e+01,9.697302759195018496e+00,9.703392408551417603e+00,1.006326208879922213e+01,9.842289735957075791e+00,9.579860585815412222e+00,9.203282991377227162e+00,9.108952757837116110e+00,1.002117952350850771e+01,9.815447474697071684e+00,1.014660939405013451e+01,1.031473697110538801e+01,1.041119295207721862e+01,1.088917648019580398e+01,9.525461841567787857e+00,1.038005634716117775e+01,1.042061747244723691e+01,9.756114568385896746e+00,1.072765987372278396e+01,9.950306462979856548e+00
1.510465228937426652e+01,1.490381548018276270e+01,1.382450886514198096e+01,1.464767588782555130e+01,1.487208446239399784e+01,1.564023273616829002e+01,1.481232932316024176e+01,1.426238760657811078e+01,1.391815114963985955e+01,1.422994572527370849e+01,1.319734097337458678e+01,1.319036820327533555e+01,1.463400991560347997e+01,1.448503487116173361e+01,1.323687092974748047e+01,1.255643277606036534e+01,1.436802057220597106e+01,1.307731017312963750e+01,1.429870886962927834e+01,1.433007179615850113e+01,1.341805462068923482e+01,1.504415792478739711e+01,1.314527417502033124e+01,1.392636744099745449e+01,1.367899011238427853e+01
2.167746693466189711e+01,2.389153425226308869e+01,2.252077606683014110e+01,1.833888422029949794e+01,2.616846450931531365e+01,2.173073017310818145e+01,2.299299502264798534e+01,2.186351002118546205e+01,2.260657525065742846e+01,1.857858196438815668e+01,1.765300923989359916e+01,2.382799744264526609e+01,2.085615705547982301e+01,1.704753990657117768e+01,2.257304577468290319e+01,2.012205587775604343e+01,2.098746732826381489e+01,2.563735078284697977e+01,2.223870729043280647e+01,2.383445131237190751e+01,2.036348727308388007e+01,2.169139324123964485e+01,2.311239841239437354e+01,1.929928540830421113e+01,1.794906009472452979e+01
1.826210489226007538e-01,1.825370160974204847e-01,1.837225938433073302e-01,1.855567291438119104e-01,1.848099184050760457e-01,1.823470553637083214e-01,1.834139496616258858e-01,1.792720781336494817e-01,1.847784669789960255e-01,1.845637534477732600e-01,1.887713768082540378e-01,1.822657741377008700e-01,1.868978161658164661e-01,1.845528523461845150e-01,1.831747920163589449e-01,1.842233377142114548e-01,1.841812240774311493e-01,1.868368135870226154e-01,1.883919676640204988e-01,1.814171331643914808e-01,1.827205708476043466e-01,1.793737183969007221e-01,1.815908763667494485e-01,1.853937982129187367e-01,1.825916841520372202e-01
2.187341381130523676e-01,2.215323632520930230e-01,2.201220027591197503e-01,2.179466055685182480e-01,2.229037335936076836e-01,2.218774529351841274e-01,2.227020604745995336e-01,2.214740458462338135e-01,2.178282598235227185e-01,2.170561748218141906e-01,2.166311038448437143e-01,2.194708817790208821e-01,2.157736239295542369e-01,2.277266845006466478e-01,2.186427088809321240e-01,2.189766520223714874e-01,2.219004857406579323e-01,2.219172433819832091e-01,2.137632530776338302e-01,2.247595597954194224e-01,2.171042187131125567e-01,2.178759125451058543e-01,2.199739612098395858e-01,2.207801144186908038e-01,2.256932771891811684e-01
2.623993477934332130e-01,2.520914152211324311e-01,2.612424578381890017e-01,2.650736548490452149e-01,2.597497405484540667e-01,2.674461007289636871e-01,2.636655827614535763e-01,2.656317857583789244e-01,2.645274786444299919e-01,2.643800638896414146e-01,2.668115461287656753e-01,2.631786686849707513e-01,2.598544623571664713e-01,2.677476780572867199e-01,2.671643641222515853e-01,2.642531539009772001e-01,2.684121993842210063e-01,2.691859769201963570e-01,2.663860848995433517e-01,2.592509825534031753e-01,2.594151692053457969e-01,2.588541364159488989e-01,2.746200002161189313e-01,2.653694601746933723e-01,2.630494585230114257e-01
3.132607787498697394e-01,3.179558394215641903e-01,3.092695999452355626e-01,3.094840540571202614e-01,3.075008681560749135e-01,2.968109292252961162e-01,3.115629832382563191e-01,3.167755327713425717e-01,3.180499392447085349e-01,3.064981321744812415e-01,3.104216521703631049e-01,3.110447196186839625e-01,3.131431316483609950e-01,3.037775244694366772e-01,3.075012823324159150e-01,3.020953731813452170e-01,3.055907142999996773e-01,3.170156596797179538e-01,3.225743596343179087e-01,3.138889069279934274e-01,3.100467030342262120e-01,3.183648355568158284e-01,3.056956555541721632e-01,3.109091395628403864e-01,3.048929372311343089e-01
3.857224827916541088e-01,3.675037386138497730e-01,3.758041046855511991e-01,3.584755898360780790e-01,3.634011765299284824e-01,3.562187643925374125e-01,3.671849080692868861e-01,3.704749243200614606e-01,3.659466126293508537e-01,3.710151737990782794e-01,3.799691345709168000e-01,3.679685148587797938e-01,3.764616371344418622e-01,3.739465858340619842e-01,3.682476860325296086e-01,3.670337338429857654e-01,3.832024985905567727e-01,3.601131712325346124e-01,3.720517322445608954e-01,3.705791722964708601e-01,3.577378055505606724e-01,3.642643485540000281e-01,3.625547286872389807e-01,3.788358200462232928e-01,3.538883447444355346e-01
