1.501857977711649417e+00,2.342969882362992085e+00,4.001669943804856189e+00,8.963169961786453754e+00,1.888293158314472109e+01
5.600614246187850531e-01,9.621317728632475808e-01,1.778828382670002650e+00,4.260764761714145976e+00,9.202762207349062251e+00
1.781701995438884079e-01,3.583027239412589493e-01,7.365856122010508988e-01,1.952177996378654301e+00,4.486818437655157865e+00
