2.520622950563273235e-01,3.357701826633182618e-01,4.475776457331812619e-01,6.026284552666394401e-01,8.099529469912928326e-01,1.128644315121967834e+00,1.573723597452938661e+00,2.391041297615440708e+00,3.962933776241437833e+00,9.315151577704748220e+00
8.938834051750256526e-02,1.255816921099318639e-01,1.751229198891137984e-01,2.464702712790158567e-01,3.484015959016138475e-01,4.940412546435877794e-01,7.293847670366352398e-01,1.142682382506998717e+00,1.911950578516724564e+00,4.919976756545894503e+00
2.497029905547591688e-02,3.833067565227972484e-02,5.906875865171379303e-02,8.878268194702101934e-02,1.325142201186542412e-01,1.998713784447316011e-01,3.057466158229657505e-01,5.021270343375588974e-01,8.994001935051711971e-01,2.056725300892145114e+00
