5.208170875869578831e-01,7.089910846432863067e-01,9.434063029205908002e-01,1.293230052362336346e+00,1.785435373433709616e+00,2.470656651912558566e+00,3.615034715738086657e+00,5.517210239764844815e+00,9.231159353917544053e+00,2.004725793650472099e+01
1.707135054728652346e-01,2.486191331114958603e-01,3.642010913435584918e-01,5.022141430044486654e-01,7.298437620521430746e-01,1.064452465459420072e+00,1.579149279571996134e+00,2.545943150962478807e+00,4.559968670454821904e+00,9.097113796189281842e+00
4.465418260727707644e-02,7.156780301182477655e-02,1.119148546876063272e-01,1.762621068391536650e-01,2.733822166973805534e-01,4.276860847679800348e-01,6.578638250720840741e-01,1.156358828741392397e+00,2.019762043183310318e+00,4.693277193391129920e+00
