2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01,2.520000040531158447e-01
