3.243123837541162720e+04 2.070757324641192099e+04 1.840077528415928828e+04 1.723552370669959419e+04 1.588861514695223923e+04 1.496625005040139513e+04 1.426248919884567113e+04 1.388474719829496644e+04 1.341490999676265164e+04 1.304116345589809498e+04 1.289885794769024869e+04 1.257910898455620918e+04 1.215987800345444703e+04 1.191936833162693256e+04 1.168420932345800793e+04 1.158975170943771263e+04 1.120460942480936683e+04 1.094068014709010276e+04 1.080086192718246093e+04 1.061148241925119146e+04 1.046770612816667199e+04 1.031399120693965233e+04 1.026658500393363283e+04 1.013713996765636693e+04 1.008809071676389067e+04 1.001676194622747789e+04 9.909700737114886579e+03 9.807874062955997942e+03 9.820285897114961699e+03 9.645441713363281451e+03 9.518945831406685102e+03 9.458811381193549096e+03 9.389089853259809388e+03 9.247867944861902288e+03 9.199050521981278507e+03 9.181364337543984220e+03 9.008223664770712276e+03 8.910954605566985265e+03 8.890680306910013314e+03 8.799907808219737490e+03 8.778806871796379710e+03 8.729291424288401686e+03 8.599517027989924827e+03 8.598636683729564538e+03 8.550578581632942587e+03 8.439789122822412537e+03 8.345006492273891126e+03 8.315060814806565759e+03 8.298912298969366020e+03 8.346188982197851146e+03 8.343675848560085797e+03 8.306515153282945903e+03 8.220772855721168526e+03 8.185933518028053186e+03 8.167686886594991847e+03 8.161677366099042047e+03 8.127215297607714092e+03 8.111359575561646125e+03 8.127139686023163449e+03 8.105855798531310029e+03 8.038983582003269476e+03 8.049763169937867133e+03 8.041779018666462434e+03 7.980049382013849026e+03 7.921017313976473815e+03 7.920852841474190427e+03 7.900897198230779395e+03 7.791379526344746409e+03 7.731851468001870671e+03 7.737159242306737724e+03 7.614831490248712726e+03 7.603891354963949198e+03 7.581372129043616042e+03 7.521897147682269861e+03 7.522861927096026193e+03 7.499883580836893998e+03 7.421755326538186637e+03 7.409063164015942675e+03 7.396141953800306510e+03 7.325823612627582406e+03 7.255267748505576492e+03 7.258191960666948034e+03 7.245450282187631274e+03 7.238829633560659204e+03 7.214375660838551994e+03 7.214328579831584648e+03 7.187649702672450076e+03 7.200085240096259440e+03 7.185296710262038687e+03 7.112536272824514526e+03 7.073126003538429359e+03 7.078152836129844218e+03 7.043984174796260959e+03 7.038955760715064571e+03 7.031278531612514598e+03 7.016747398699333644e+03 6.987355571475771285e+03 6.982676931419298853e+03 6.986856731570132069e+03 6.957713436092291886e+03 6.926037292023151167e+03 6.910424110158392068e+03 6.920894231332927120e+03 6.932792201289518744e+03 6.899323397561024649e+03 6.882165983626403431e+03 6.832094408997345454e+03 6.843470620387488452e+03 6.810760840288769032e+03 6.819175637492463466e+03 6.805867013403864803e+03 6.788263373765623328e+03 6.758444413717177667e+03 6.774718266589612540e+03 6.764103513341555299e+03 6.752791761843014683e+03 6.747119912663011746e+03 6.753784998571166398e+03 6.761690409207315497e+03 6.759964418418982859e+03 6.783045746016693556e+03 6.797400656040762442e+03 6.765148902343094051e+03 6.748259302240284342e+03 6.742254622137489605e+03 6.744931938988821457e+03 6.759909479765905417e+03 6.749338773915977072e+03 6.736359438331443016e+03 6.736017754945069100e+03 6.701785333536152393e+03 6.681248536382230668e+03 6.689463095389208320e+03 6.703711962589020914e+03 6.680885528216665080e+03 6.682531043649697494e+03 6.659821318214493658e+03 6.662901811658728548e+03 6.617187157879894585e+03 6.623362911203874319e+03 6.592045280211657882e+03 6.582416418492534831e+03 6.563636921579470254e+03 6.545031155534160462e+03 6.500259482651025792e+03 6.476536376639034643e+03 6.443628503136700601e+03 6.449666349973336764e+03 6.439116637920531502e+03 6.443930877522348965e+03 6.403886969948096521e+03 6.400637443540377717e+03 6.375228368631831472e+03 6.368814170339592238e+03 6.330066424805055249e+03 6.318899516149437659e+03 6.317487915776303453e+03 6.333833446329791514e+03 6.320288895829439753e+03 6.314165250731316519e+03 6.330494847488288542e+03 6.329056793898288561e+03 6.322173958586125991e+03 6.279043848828620867e+03 6.299313128394668638e+03 6.313546802604955701e+03 6.311693989174422313e+03 6.307732191565833091e+03 6.309431008491082139e+03 6.335439138429611376e+03 6.271494947670647889e+03 6.256651993180035788e+03 6.254367400845100747e+03 6.251776018940618087e+03 6.235852911476458758e+03 6.218853807275179861e+03 6.199912944020224131e+03 6.207744959758888399e+03 6.197782809724076287e+03 6.200210946170209354e+03 6.150056387292885120e+03 6.166938234646742785e+03 6.188397352149913786e+03 6.200192380860647972e+03 6.166755640876179314e+03 6.188814391711293865e+03 6.181724944671352205e+03 6.185339154532525754e+03 6.185509549330756272e+03 6.187991397926145510e+03 6.193000262306841250e+03 6.245222617056839226e+03 6.230124423399612169e+03 6.223057932711456488e+03 6.223309272968720506e+03 6.221523595210886015e+03 6.191175692232860456e+03 6.189519715032414751e+03 6.180020195990729917e+03 6.158876362350763884e+03 6.155598963033774453e+03 6.157976380567029992e+03 6.147804217001607867e+03 6.134839767689258224e+03 6.119348167794284564e+03 6.111935684450403642e+03 6.088003388983443074e+03 6.093047522599728836e+03 6.023488523615927988e+03 5.994495207169564310e+03 5.980103993483713566e+03 5.976023261696588634e+03 5.973214945281521977e+03 5.971420575926150377e+03 5.983084288164693135e+03 5.978596034107016749e+03 5.985163568205181946e+03 5.958956162253507500e+03 5.956060066555122830e+03 5.948910801416784125e+03 5.956313202695247128e+03 5.977360536309450254e+03 5.967301676708602827e+03 5.986093800468037443e+03 5.975953134918539035e+03 5.985781473218356950e+03 5.968550009932175271e+03 5.972081919772329456e+03 5.978490889496621094e+03 5.973277308925797115e+03 5.962955822515702494e+03 5.962445721611000408e+03 5.951127741593616520e+03 5.954077582811014508e+03 5.953854871367268970e+03 5.957563531205771142e+03 5.975239517481400981e+03 5.974798319017181711e+03 5.957579956603123719e+03 5.927352997501714526e+03 5.927983648252542480e+03 5.931241836485176464e+03 5.938905230425508307e+03 5.943254530815671387e+03 5.937926530414088120e+03 5.938102966918403581e+03 5.923290719005360188e+03 5.939292321268687374e+03 5.953435081507643190e+03 5.937302378645958925e+03 5.922840142572176774e+03 5.888662524517411839e+03 5.886475562608447035e+03 5.890370033568984582e+03 5.886493143719604632e+03 5.866896985689622852e+03 5.860053079390070707e+03 5.854770867139814982e+03 5.872116761261845568e+03 5.883668026112283769e+03 5.883711890786630647e+03 5.875263106495859574e+03 5.886501446092928745e+03 5.896130535424873415e+03 5.907759560784278619e+03 5.902672541593809001e+03 5.905615437168207791e+03 5.905638647125439093e+03 5.917119490488285010e+03 5.926166259617508331e+03 5.924179305053185089e+03 5.929266272332701192e+03 5.921096213218093908e+03 5.898446962816024097e+03 5.898509631418264689e+03 5.898452441026031920e+03 5.902544309117848570e+03 5.875135441861370055e+03 5.877055958451338483e+03 5.875746215564347040e+03 5.857783506436638163e+03 5.857783506436638163e+03 5.876053458348710592e+03 5.881320703902228161e+03 5.845876460033969124e+03 5.845015161426747909e+03 5.848872565378185755e+03 5.850968759182635949e+03 5.835343095900020671e+03 5.835343095900020671e+03 5.824674524272763847e+03 5.801584624794945739e+03 5.801584624794945739e+03 5.796387181146810690e+03 5.798763749682492744e+03 5.767110062064280100e+03 5.764174427313912929e+03 5.752979005768857860e+03 5.743228103076638035e+03 5.747145497828493717e+03 5.744295168470521276e+03 5.747184517823953684e+03 5.747184517823953684e+03 5.745790295002977473e+03 5.735348358535095031e+03 5.741675432849408935e+03 5.738148112372346077e+03 5.711246612807659403e+03 5.709640648500573661e+03 5.720317738751852630e+03 5.708436473290108552e+03 5.706516222926298724e+03 5.706516222926298724e+03 5.703270494578329817e+03 5.696012215612629007e+03 5.706755340978232198e+03 5.697815464208235426e+03 5.687917594666805599e+03 5.696932335553564371e+03 5.687858520465814763e+03 5.678843779579055081e+03 5.676526537487413407e+03 5.669899120489443703e+03 5.671735347341248598e+03 5.648945447538551889e+03 5.648804181746319955e+03 5.646492871122714860e+03 5.639671964436269263e+03 5.636040666733405487e+03 5.639918485172130204e+03 5.639626424268927622e+03 5.636059683183640118e+03 5.621646460376480718e+03 5.628570619750489641e+03 5.622960334413859528e+03 5.608934753286384876e+03 5.611577723823685119e+03 5.629582450702000642e+03 5.629672260018535781e+03 5.640972089319579027e+03 5.640892165194245536e+03 5.649242217306320526e+03 5.647685836984505841e+03 5.649248430125794584e+03 5.644741314924374819e+03 5.651005291515178214e+03 5.645972278790904966e+03 5.641673257641014970e+03 5.641673257641014970e+03 5.641554388139457842e+03 5.648340998346864581e+03 5.651295000317285485e+03 5.647171192039530979e+03 5.647771752509460384e+03 5.656211912066622972e+03 5.644726340757630169e+03 5.644726340757630169e+03 5.640943803672670583e+03 5.643455167294864623e+03 5.644557574950254093e+03 5.633630955031545454e+03 5.641955096605091967e+03 5.641955096605091967e+03 5.634781822907337300e+03 5.647632287942145922e+03 5.646027105121236673e+03 5.631325735305918897e+03 5.631325735305918897e+03 5.624330074021495420e+03 5.620487517701631987e+03 5.625043852680642885e+03 5.624243447881389329e+03 5.616525646375166616e+03 5.613581618215765957e+03 5.615006782894753087e+03 5.622943990406351077e+03 5.611692021037630184e+03 5.616999181903642238e+03 5.617986946645041826e+03 5.617986946645041826e+03 5.611445794643513182e+03 5.609132832475406758e+03 5.603461944604840937e+03 5.601935714360584825e+03 5.601935714360584825e+03 5.590622005861600883e+03 5.578159159086369073e+03 5.573546778325769992e+03 5.572133362220956769e+03 5.565600840598306604e+03 5.563575495387067349e+03 5.559198085218431515e+03 5.547487827797302089e+03 5.547821050081902285e+03 5.529737241275473025e+03 5.527367309166972518e+03 5.527367309166972518e+03 5.518651626711494828e+03 5.519797704082609016e+03 5.520388026621260906e+03 5.543120343302285619e+03 5.543120343302285619e+03 5.549935325769260999e+03 5.554169009373624249e+03 5.530245294188402113e+03 5.531320749201904619e+03 5.520507227176493871e+03 5.516272785083006966e+03 5.516272785083006966e+03 5.511681546124748820e+03 5.514229803073464609e+03 5.511066370559166899e+03 5.511066370559166899e+03 5.507215072637470257e+03 5.501230559855107458e+03 5.501230559855107458e+03 5.483134640967404266e+03 5.504775214669582965e+03 5.509048374613476881e+03 5.505710389611705978e+03 5.505205840726252063e+03 5.502079975626283158e+03 5.515085838442850218e+03 5.513942026804583293e+03 5.510059167732112655e+03 5.511486898145988562e+03 5.504646177831288696e+03 5.505236500369940586e+03 5.505236500369940586e+03 5.501476666707539152e+03 5.502533129199403447e+03 5.502533129199403447e+03 5.503881247897156754e+03 5.496999415652140669e+03 5.493538565417537029e+03 5.496718014118758219e+03 5.499680041736801286e+03 5.502078462705287166e+03 5.507436552947165183e+03 5.498102410113211590e+03 5.490548193853321209e+03 5.491257674301765292e+03 5.495857696324766948e+03 5.495857696324766948e+03 5.495732916717488479e+03 5.497245950033379813e+03 5.503759381614315316e+03 5.512421481856701575e+03 5.508150819187449088e+03 5.500820614089482660e+03 5.495862881372183438e+03 5.495862881372183438e+03 5.494417642415915907e+03 5.490557516228383065e+03 5.489722674088047825e+03 5.489722674088047825e+03 5.489947386219932923e+03 5.483112925000615178e+03 5.484020617256563128e+03 5.484427083120719544e+03 5.478055311904686278e+03 5.476050772261226484e+03 5.467676551077744080e+03 5.466251386398757859e+03 5.461174495771665534e+03 5.464356058329117332e+03 5.464356058329117332e+03 5.464356058329117332e+03 5.465359162104728966e+03 5.465578099274372107e+03 5.466617284979383840e+03 5.465407283685485709e+03 5.463320595105376015e+03 5.465364353061758266e+03 5.465364353061758266e+03 5.469649354431735446e+03 5.474597246266444017e+03 5.476634513527808849e+03 5.458087746847869312e+03 5.458087746847869312e+03 5.463488225126460748e+03 5.461294598161743124e+03 5.461294598161743124e+03 5.455259735827883560e+03 5.451911651532506767e+03 5.450213505070752035e+03 5.451290194828063250e+03 5.451290194828063250e+03 5.451290194828063250e+03 5.451290194828063250e+03 5.448848908470037713e+03 5.449168608684039100e+03 5.449838959112447810e+03 5.452571333603875246e+03 5.449542687205226684e+03 5.447973009912834641e+03 5.442326514579593095e+03 5.447845020498223676e+03 5.447845020498223676e+03 5.452531311999238824e+03 5.452531311999238824e+03 5.453615172933152280e+03 5.448928881432137132e+03 5.448928881432137132e+03 5.447746683508845308e+03 5.449316360801237352e+03 5.450794107157179496e+03 5.447532980335150569e+03 5.440905563337180865e+03 5.439728670429782142e+03 5.429367874442064931e+03 5.422164329563036517e+03 5.423002690060578061e+03 5.423878331794266160e+03 5.423878331794266160e+03 5.425303496473253290e+03 5.423878331794266160e+03 5.423878331794266160e+03 5.423878331794266160e+03 5.414508835247966090e+03 5.411991528721238865e+03 5.411991528721238865e+03 5.411991528721238865e+03 5.405901136505845898e+03 5.404861950800834165e+03 5.406287115479820386e+03 5.405377911618802500e+03 5.405377911618802500e+03 5.405377911618802500e+03 5.401099527283985481e+03 5.398686597863599673e+03 5.398966532984592050e+03 5.398966532984592050e+03 5.398966532984592050e+03 5.398966532984592050e+03 5.395836268505627231e+03 5.395836268505627231e+03 5.395836268505627231e+03 5.395836268505627231e+03 5.395836268505627231e+03 5.388875776192488047e+03 5.387695131115185177e+03 5.387695131115185177e+03 5.387695131115185177e+03 5.387695131115185177e+03 5.387695131115185177e+03 5.387695131115185177e+03 5.387975696080124180e+03 5.389016053619043305e+03 5.393333527524609963e+03 5.393333527524609963e+03 5.395540324840713765e+03 5.395540324840713765e+03 5.396449528701731651e+03 5.396449528701731651e+03 5.398107713890162813e+03 5.397198510029144018e+03 5.396169087547442359e+03 5.395540324840713765e+03 5.401354325210945717e+03 5.395242869030944348e+03 5.396310191594659045e+03 5.396310191594659045e+03 5.395468386995393303e+03 5.395468386995393303e+03 5.397225260693962809e+03 5.398765919922500871e+03 5.398765919922500871e+03 5.398765919922500871e+03 5.403099209584122036e+03 5.403099209584122036e+03 5.403099209584122036e+03 5.403099209584122036e+03 5.402192697103138926e+03 5.402192697103138926e+03 5.402192697103138926e+03 5.400794443719200899e+03 5.396943565684037821e+03 5.397196927877750568e+03 5.397196927877750568e+03 5.397196927877750568e+03 5.397196927877750568e+03 5.396486445118105621e+03 5.396486445118105621e+03 5.396486445118105621e+03 5.396486445118105621e+03 5.388937843311677170e+03 5.387531495110989454e+03 5.387531495110989454e+03 5.383539202506927722e+03 5.383539202506927722e+03 5.379867475984142402e+03 5.371936215241523314e+03 5.371936215241523314e+03 5.368396334748696063e+03 5.365240744952408022e+03 5.365240744952408022e+03 5.365237126087075922e+03 5.365187597578365057e+03 5.365187597578365057e+03 5.363646938349826996e+03 5.362221773670839866e+03 5.362221773670839866e+03 5.362221773670839866e+03 5.365419987620273787e+03 5.365419987620273787e+03 5.365419987620273787e+03 5.363861335367267202e+03 5.363861335367267202e+03 5.363861335367267202e+03 5.365802460864221757e+03 5.365802460864221757e+03 5.365802460864221757e+03 5.365802460864221757e+03 5.365802460864221757e+03 5.365802460864221757e+03 5.365802460864221757e+03 5.365518354841970904e+03 5.362204646342986052e+03 5.362204646342986052e+03 5.359613439953948728e+03 5.359613439953948728e+03 5.359613439953948728e+03 5.358581518318012968e+03 5.348723878625812176e+03 5.347650514686369206e+03 5.342649286203482006e+03 5.341293737980896367e+03 5.341293737980896367e+03 5.341293737980896367e+03 5.343835689836560050e+03 5.343835689836560050e+03 5.343835689836560050e+03 5.341305478933515587e+03 5.341305478933515587e+03 5.340537374670640020e+03 5.340537374670640020e+03 5.340537374670640020e+03 5.338701412527597313e+03 5.338701412527597313e+03 5.338701412527597313e+03 5.337345864305011673e+03 5.336296242205186900e+03 5.336296242205186900e+03 5.336299861070519000e+03 5.337591297882665458e+03 5.330582635362184192e+03 5.329219848239342355e+03 5.327779748634705356e+03 5.327779748634705356e+03 5.327779748634705356e+03 5.325521902801292526e+03 5.322905492248945848e+03 5.322001793433888452e+03 5.322154904446919318e+03 5.322154904446919318e+03 5.322154904446919318e+03 5.322154904446919318e+03 5.322154904446919318e+03 5.322154904446919318e+03 5.322154904446919318e+03 5.321245700585900522e+03 5.321245700585900522e+03 5.321245700585900522e+03 5.321245700585900522e+03 5.321245700585900522e+03 5.321245700585900522e+03 5.321092589572869656e+03 5.317215387815636859e+03 5.317215387815636859e+03 5.313518562797697996e+03 5.313518562797697996e+03 5.313518562797697996e+03 5.312451240233982389e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297354939049039785e+03 5.297508050062070652e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.299048709290608713e+03 5.293608694802195714e+03 5.293608694802195714e+03 5.293608694802195714e+03 5.293608694802195714e+03 5.293608694802195714e+03 5.292071889055910106e+03 5.288294801415913753e+03 5.288294801415913753e+03 5.284267130831288341e+03 5.284267130831288341e+03 5.284267130831288341e+03 5.284267130831288341e+03 5.284267130831288341e+03 5.284267130831288341e+03 5.284267130831288341e+03 5.282718994115598434e+03 5.282718994115598434e+03 5.282718994115598434e+03 5.282718994115598434e+03 5.282718994115598434e+03 5.281423885302968301e+03 5.281423885302968301e+03 5.281423885302968301e+03 5.281423885302968301e+03 5.281423885302968301e+03 5.281423885302968301e+03 5.281355005628764957e+03 5.277355005628764957e+03 5.277355005628764957e+03 5.277355005628764957e+03 5.277355005628764957e+03 5.277355005628764957e+03 5.277355005628764957e+03 5.277201894615734091e+03 5.277201894615734091e+03 5.277201894615734091e+03 5.271036134613874310e+03 5.271036134613874310e+03 5.271036134613874310e+03 5.271036134613874310e+03 5.271036134613874310e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03 5.270453264024311466e+03
