2.098905640590919587e-03
4.481645396572856398e-03
6.851232929732093899e-03
8.733503303215600297e-03
1.146575475898208366e-02
1.358210983010137672e-02
1.560047610371639339e-02
1.852915815329986282e-02
1.991882256029139237e-02
2.212571947883173323e-02
4.667272342611270691e-02
7.419480571326553253e-02
1.071138400104314076e-01
1.452323080808410882e-01
1.829219646336816274e-01
2.199748893733683153e-01
2.555825665251657552e-01
2.942313798134600367e-01
3.291054281177587804e-01
3.290877808618358769e-01
5.592544733391420220e-01
6.775071370176493080e-01
7.490850359605151221e-01
7.932641059057555788e-01
8.260224020328182926e-01
8.490827895941593928e-01
8.664489094077449938e-01
8.806129092818710813e-01
8.909118882450745014e-01
