5.906991153589460364e-01,8.341633169825534155e-01,6.215796949820854289e-01,7.010242557446275669e-01,6.145854409584831091e-01,5.881223378698052784e-01,6.193133210276424716e-01,4.497118937190694998e-01,4.237635428628481193e-01,5.566232252162640615e-01,6.816978411370081536e-01,5.873312812672525363e-01,4.146378720934742468e-01,4.325497046318448335e-01,5.991148269131122417e-01,4.577941715565253533e-01,4.937065652009651195e-01,5.202778281323720000e-01,3.847091449969701205e-01,7.803336989223530473e-01,4.577054318598987037e-01,7.640518778804036293e-01,6.549137221923756469e-01,6.302362360058184620e-01,5.909043045907411695e-01,5.347584568302765629e-01,5.256140392425855401e-01,3.888343557202019740e-01,6.881893287740384890e-01,5.400028683758000270e-01
9.435625902335632587e-01,5.661427723600989115e-01,7.719704144420075353e-01,5.576491748312186747e-01,5.414173537466340225e-01,6.868600900664568742e-01,7.184394083113702090e-01,8.419766841038757166e-01,6.402632023907416370e-01,7.412278256621459560e-01,7.605809203882011316e-01,6.791534860443398935e-01,5.791124148800599336e-01,8.467936723387160525e-01,1.120228559089928133e+00,7.437081960829968752e-01,7.357820020408407657e-01,5.675584181573239961e-01,8.094040370003258156e-01,7.502311275619335529e-01,7.071146599958434420e-01,1.072381629820007731e+00,7.638289603799752747e-01,8.385862726266264389e-01,8.486507076264487859e-01,9.612085689503101493e-01,8.412909706250534247e-01,6.525572636670026183e-01,7.815765209453902074e-01,6.502366329420051771e-01
2.143105056682189868e+00,1.361130999295701693e+00,8.019679704721346392e-01,8.653631679596233139e-01,1.419364411318098540e+00,1.036431453280367565e+00,7.839983189046990653e-01,8.028644489910896631e-01,1.085138955287528351e+00,1.222364411344174506e+00,8.521340642342742910e-01,9.327934917428365447e-01,7.198360854961834976e-01,6.390004095583564636e-01,1.076711652419011456e+00,9.197677706115079399e-01,1.493557999843871276e+00,7.510191168859826627e-01,1.054798495085737642e+00,9.025472029529101325e-01,7.379876866325164597e-01,1.180941669151434281e+00,8.722524144521908163e-01,1.199255176291126102e+00,9.203699862760602590e-01,9.912720876568731354e-01,1.033339908994806988e+00,1.030123308290925133e+00,8.815459378339534080e-01,9.148109557042106710e-01
1.323691655388011590e+00,1.026056892080519978e+00,1.552802761218321059e+00,1.255012000009765760e+00,8.725229647506580477e-01,1.667064479356433537e+00,1.526613068110780347e+00,1.694977501650543283e+00,1.047466486376710026e+00,1.257130351767810295e+00,1.838829479291224755e+00,1.161906486942279937e+00,1.021097017704168053e+00,1.387950615044336145e+00,1.273978782364949991e+00,2.378269885760567526e+00,9.788478384265409948e-01,1.357422680371515922e+00,1.032873791778569750e+00,1.687181358478738735e+00,1.619401615965182284e+00,1.094256908642384118e+00,1.386972871449917877e+00,1.300942153584738303e+00,1.281133590548929169e+00,9.847106241229920398e-01,9.755971074575725543e-01,1.319211433787504051e+00,1.874593483222062318e+00,1.411433651633354547e+00
1.403340224537765524e+00,1.717795153530354613e+00,1.403090132650345323e+00,1.999542358576206658e+00,2.364821099885678457e+00,2.530628883573097454e+00,2.300845347724133738e+00,1.628947640361840588e+00,2.577998609692679022e+00,1.890911959281599275e+00,1.820552144292583829e+00,1.539153844000380023e+00,2.248265779524883268e+00,2.160203424930052574e+00,2.076948859996634589e+00,1.974656910128482101e+00,1.674973312196097464e+00,1.661914096227936621e+00,2.194884195183279818e+00,1.760586548087314851e+00,1.701124557874991394e+00,2.464330418352531193e+00,1.368632722484350417e+00,1.809791356007317997e+00,1.391922816525829720e+00,2.065920089894512479e+00,3.174185263298044291e+00,2.544186810083659100e+00,2.225347210951476029e+00,1.895561196327812947e+00
3.442739809698822651e+00,2.364486438921352018e+00,3.043579960149395358e+00,2.588964344486509805e+00,1.496138646436540931e+00,2.488722681253519919e+00,3.033863103127531602e+00,1.883256813001324748e+00,4.450847751326478807e+00,1.889494268128384169e+00,3.182092654164429213e+00,1.638606186258404263e+00,3.443755675503381131e+00,1.842584155717274408e+00,1.969838012325730858e+00,1.788415716398026101e+00,2.832188394454986380e+00,3.586358234177430049e+00,1.441131231499599430e+00,3.233206370484217551e+00,2.723807462500732246e+00,4.054019160150606815e+00,2.262893775012697173e+00,3.503449283853004026e+00,2.983348333881956194e+00,2.961240389392277184e+00,1.853167932157036901e+00,2.210503511816993338e+00,2.539383676100143816e+00,4.504415417891217466e+00
3.734335005598321988e+00,4.323961113456145533e+00,3.548676494277261284e+00,6.848271429992789372e+00,2.932660257366168644e+00,5.694221694540623879e+00,2.934703917098377968e+00,4.935541277247830649e+00,6.584165273807646379e+00,4.023567688825644417e+00,3.245821188465436880e+00,5.201064182837832561e+00,3.400967387262480823e+00,4.325898690956073267e+00,3.468964316145096483e+00,4.276613619757123175e+00,3.724463918695977593e+00,3.619980099437376531e+00,4.137962675429036175e+00,2.298145414623834704e+00,2.672241179513883402e+00,3.310447849032296830e+00,3.147946794312951990e+00,5.591833879548134156e+00,3.567848930994444334e+00,6.023065686112227368e+00,3.008578533198051019e+00,2.673950470982247030e+00,3.624249429913411813e+00,2.941422980174506652e+00
3.065818237508600497e+00,5.074554603590578417e+00,4.238019923782846199e+00,3.485313957884072611e+00,4.210149310925881849e+00,8.699269630047897550e+00,1.109966445802457535e+01,5.503753209699500104e+00,2.739623128746418335e+00,4.368174285293328296e+00,4.003231044941506944e+00,4.067439463748848461e+00,3.495196362055211114e+00,3.877400845940706997e+00,4.325868819196881709e+00,5.756251898571030701e+00,2.490981938890117764e+00,5.085987843041232637e+00,1.003563898924293341e+01,4.255614890854301890e+00,3.656776565229985732e+00,3.362933741236745711e+00,2.950645298963409324e+00,1.394264924053499577e+01,7.924330308665509470e+00,5.096526283192491569e+00,2.831450722028916012e+00,8.924870453263396897e+00,8.836350026337328245e+00,3.422229684470800670e+00
2.989973252334261034e+00,7.514751913225422797e+00,4.471006575763365021e+00,5.890068190447591334e+00,6.550906437240120006e+00,6.274969788283002003e+00,7.643075829526233989e+00,1.337735536385233459e+01,3.395394635574593867e+00,6.357554789856468602e+00,6.764125570700167067e+00,9.675191607415600359e+00,8.501960862467129232e+00,7.337296568342730474e+00,3.300492144874784373e+00,8.477526068137631654e+00,9.700997419346075290e+00,8.263664785751847930e+00,5.211332139862763668e+00,6.909957774307873279e+00,1.095566221706377341e+01,6.956172662762267755e+00,5.910967005824662834e+00,1.360339285006794974e+01,2.063624948259624858e+01,5.468041863406782888e+00,1.082596921897488151e+01,1.384109644497220692e+01,3.858125874899192453e+00,5.918404890477944491e+00
1.318981171516581519e+01,1.491463413698419771e+01,8.748765327837279671e+00,1.902327463795333884e+01,1.172548073858308904e+01,1.850608663540815968e+01,1.222393850672907867e+01,1.239468965263849221e+01,4.813588198259316719e+00,1.514794874991965479e+01,3.153025082575025095e+01,1.154664568319512874e+01,2.785185643195980276e+01,1.880295206563795674e+01,5.086551710603949061e+01,1.444580098268269275e+01,9.652942328086330903e+00,9.710095106186610536e+00,2.001343783495075712e+01,5.534352248332121249e+00,2.486852580240186938e+01,5.281787438352967712e+00,1.464085515262320492e+01,5.506417817961990480e+00,1.121669383715932611e+01,1.613087293635236108e+01,9.749517045083550215e+00,3.695318010018532817e+01,2.541833796284404201e+01,1.336964889725667227e+01
1.364016280497005462e-01,1.656151738153084085e-01,1.245659019512751348e-01,1.266774884874079798e-01,2.057143470347466419e-01,1.908379944425333263e-01,2.207462079016537793e-01,1.264008682205641776e-01,2.042885847606121796e-01,1.942357324002061958e-01,1.597085195384655709e-01,2.369774647447974170e-01,1.043884518906081083e-01,2.280746694723662649e-01,1.662816956025763293e-01,2.972389057133661416e-01,2.367716629414968466e-01,1.186305914095802660e-01,1.317818096735601241e-01,2.164784949727453500e-01,2.237567545912813871e-01,2.450228755092078436e-01,1.407624919912108252e-01,2.637683988521261069e-01,1.495917208927382280e-01,1.821957096034895196e-01,1.309152916116682053e-01,1.876735411450916047e-01,2.420607928377826179e-01,1.017960610967817564e-01
2.669932834833657620e-01,3.500707823773056004e-01,2.515348107725728921e-01,3.195202493616103312e-01,3.078329755240108434e-01,3.181512523707757945e-01,2.785418100254586915e-01,2.244709440489663921e-01,2.392767424900425766e-01,2.035503773477614631e-01,2.499187786062530003e-01,2.148016754660316552e-01,1.258955157358146726e-01,3.316823007549956071e-01,2.672586001680931633e-01,2.820462000838993566e-01,2.298864109592362592e-01,1.652806817632640202e-01,2.177494233437538562e-01,3.220234905472184050e-01,3.254815525287549915e-01,2.802675302128784240e-01,2.424732052042342656e-01,3.658302273833775597e-01,2.217050062505693253e-01,2.737157475010507657e-01,2.313204298320164498e-01,1.352013715754657175e-01,3.565077825630499908e-01,2.216286765816777860e-01
3.550984261075894599e-01,3.901790276136495317e-01,3.382137589180388981e-01,3.995635451789064652e-01,2.546545154368127228e-01,4.001366259779708945e-01,5.035416388967197676e-01,4.862809305408229421e-01,3.216065137338049440e-01,3.760002423730269272e-01,2.607338391718282411e-01,4.896810674837449584e-01,3.167380451275684239e-01,2.229797129588536875e-01,2.651462968947141396e-01,3.656633020089950503e-01,3.902626698662315929e-01,3.339439598160070521e-01,3.357389762067342076e-01,4.497104949922517969e-01,3.695760218589591584e-01,5.451828523411702543e-01,4.668143774928235068e-01,3.338362817300397634e-01,5.189993819163815081e-01,3.427910962307550991e-01,2.597783886521564112e-01,3.899720814249044709e-01,3.169964290501623982e-01,3.976421530531826787e-01
5.040831860544534582e-01,6.924253156357214056e-01,6.107115833585124998e-01,2.974863620916794460e-01,5.231082417982316768e-01,6.482618764137114686e-01,5.260453792181092325e-01,6.547019201651052001e-01,5.547885239678692626e-01,4.744964598550262536e-01,4.877660990333674840e-01,5.246609112797699925e-01,5.376238971793684263e-01,4.940755282435323470e-01,3.356584954500605456e-01,4.256745201800056222e-01,6.034182062265194268e-01,5.978049329821752966e-01,5.303093719014611018e-01,3.909284824892451105e-01,3.935695403837960460e-01,3.764131224863920266e-01,5.096194652317602714e-01,5.625216632789060700e-01,3.969979137116776413e-01,5.717244526080303979e-01,5.675813993533881385e-01,4.156127310198682867e-01,4.109242009048618693e-01,6.022440787315451738e-01
9.816937920717198063e-01,7.644306777014416854e-01,1.060985839546763065e+00,6.667437165023247791e-01,1.069738520816189142e+00,1.512663269753262929e+00,8.147614035154355783e-01,7.576890558619520100e-01,5.170754534968351468e-01,1.051945917384585760e+00,6.010687697314874844e-01,5.692036649095257861e-01,9.473676216093448454e-01,3.716210078569039399e-01,7.990942606387313463e-01,1.108059223484716860e+00,1.034361192175277333e+00,1.347907402219646888e+00,6.678753191285923263e-01,5.424075349351529240e-01,3.689030804684690357e-01,7.399109336607802012e-01,5.790623094477561628e-01,7.361856102012902525e-01,7.127620726910545157e-01,7.064141579901965784e-01,6.945113330217429493e-01,5.205404597814476952e-01,5.091355146398475195e-01,1.047136210262385125e+00
