2.574878025427216333e-01,2.726268916472479042e-01,2.571655043336747437e-01,2.525567265344383361e-01,2.274199045563004840e-01,2.738103982270643222e-01,2.307773143418405115e-01,2.962291824190353973e-01,2.392514884543685549e-01,3.148083412198981468e-01,2.192348164763909812e-01,2.097699040066416110e-01,2.958386635564223544e-01,2.557262461568717837e-01,2.366927105872590475e-01,2.713273634219212638e-01,2.260124686516250536e-01,2.081188834940028154e-01,2.735678077967677591e-01,2.744409165529587136e-01,2.236937045606500751e-01,2.990941606712416156e-01,1.992421474438162143e-01,2.544771554836102179e-01,2.266057328074073673e-01,2.246659196685218407e-01,2.430277148599430947e-01,2.207706673598125169e-01,2.219924548687782218e-01,2.343012358415222929e-01
3.501252043717310025e-01,2.826798049153790293e-01,3.229217277027206512e-01,4.216101491679989377e-01,3.602352235201561337e-01,3.559961353448439780e-01,3.007412361065344708e-01,3.759503559656577343e-01,3.604366487489450988e-01,3.173952028398407399e-01,3.627620731043349478e-01,3.605767615001511661e-01,2.965371751548561696e-01,3.032057510808755518e-01,2.818524231495223020e-01,2.957687490811914399e-01,3.104063345553039199e-01,3.408497168122642251e-01,3.273378751740290138e-01,2.693756716120173089e-01,3.239202453526854319e-01,4.182637493884147073e-01,3.678364450647991224e-01,3.296269132231380294e-01,3.363518363317899995e-01,3.604756683451248445e-01,3.322100011535394914e-01,3.756740807169372531e-01,3.266319564253797325e-01,2.910807665379004372e-01
3.830191919424951186e-01,5.083897515991613325e-01,5.309008941102538737e-01,3.749514659916048931e-01,4.180995749315672416e-01,5.328749042578517781e-01,5.718917815968805884e-01,3.694415231260471111e-01,4.296712699159355164e-01,4.864548676068329858e-01,5.634940778712941301e-01,5.039958271570620374e-01,3.570817162627514252e-01,5.025748160822947064e-01,5.483959626001726484e-01,4.309420195486176053e-01,4.181549728642208752e-01,4.264662260354220580e-01,4.613292300003847268e-01,4.445983702639378921e-01,5.315426034056168758e-01,4.517700517295474838e-01,4.520914243258216114e-01,4.431525685003804838e-01,3.999258188759380328e-01,3.659540057231036037e-01,4.591458032868157013e-01,4.365716419277114180e-01,3.877123280857910914e-01,4.879822856009842780e-01
5.263645178650327994e-01,6.462046451952444537e-01,4.962482632085982726e-01,4.892077742552885522e-01,6.153778408439977143e-01,5.609466246097023490e-01,6.610291614429718576e-01,7.199363119800975541e-01,5.004371687224316023e-01,7.020614832714603404e-01,5.061710774043787220e-01,5.591210173564375996e-01,5.543753854759054800e-01,6.361911651945502122e-01,6.470628660730124437e-01,7.920554362556008199e-01,5.415933860388266741e-01,5.001556434149717623e-01,6.754264393747971829e-01,5.258984832088233752e-01,7.283341615385354739e-01,5.631001558582992006e-01,5.376696151702781146e-01,6.175052500318035653e-01,5.209980312149676829e-01,8.490294920935385070e-01,5.533392366425700093e-01,6.620936692210264152e-01,5.958077479651513464e-01,5.461386768292572080e-01
8.608474735516311593e-01,6.526438458680928756e-01,8.692247373682361333e-01,7.598196705132502782e-01,1.091406061031622299e+00,8.067525311977783442e-01,9.256478133758289095e-01,8.617537805537927031e-01,9.213665937579874621e-01,8.431872239322488749e-01,6.240250392100659127e-01,7.455568230959596088e-01,1.017887857831047960e+00,6.254204542786883092e-01,7.940413809849785620e-01,8.557898197545925623e-01,7.120087251554018115e-01,7.962193476185043250e-01,9.266423078016682302e-01,6.248291583700104068e-01,6.124772352874839898e-01,8.686991976605471510e-01,7.637087805559774623e-01,8.680230452933320739e-01,8.526096657919284283e-01,7.725333574098283140e-01,6.907841641669272281e-01,7.188754055630937057e-01,7.175139195568495110e-01,9.472190427340566599e-01
1.381083866503842961e+00,1.464912291523765342e+00,1.978040498456525409e+00,8.533390451034706947e-01,1.156793299967455058e+00,1.284950826331169527e+00,8.461413290397690190e-01,1.466706693382808790e+00,1.391462823311939045e+00,1.383347932447500650e+00,1.266889863344704104e+00,1.028507770573049207e+00,1.340738046872218092e+00,8.834379186106419146e-01,1.392556652368215131e+00,1.031564043212248372e+00,1.111174338529997030e+00,1.058627279269378496e+00,1.128739746515240228e+00,1.123365556817608635e+00,1.184343160237680603e+00,1.241031800206066071e+00,9.444947508910950251e-01,1.125078683945337943e+00,1.101884148635953409e+00,1.089851634772632138e+00,1.330298780665443825e+00,1.345675308477229271e+00,9.862256792869192878e-01,9.676302120167911136e-01
1.776674589067185783e+00,1.353130482702085802e+00,1.857939512079184841e+00,2.267594900695912852e+00,1.605795796783526797e+00,2.226862565387934367e+00,1.265242982955173234e+00,1.345681189861661631e+00,1.560256865340541976e+00,1.700019241445355433e+00,1.280469925360943284e+00,1.714067965674497929e+00,1.284063111435352678e+00,1.275267072546099278e+00,1.198276373493230906e+00,2.040056939396772240e+00,2.321608224992861125e+00,1.708845833123015856e+00,1.519341242192905783e+00,1.153431197086433269e+00,1.447374576913361688e+00,1.628580677499456675e+00,1.612850608922500539e+00,1.703069391461059512e+00,1.898431146478660070e+00,1.795780390597227161e+00,1.598360545051378478e+00,1.595349337871423412e+00,9.856005678864642183e-01,1.506741927944556858e+00
2.187174837603929500e+00,1.642122648774279714e+00,1.926323837757365043e+00,2.456590814255605437e+00,3.868385471602226122e+00,1.804134179190326481e+00,2.127701453957624000e+00,2.463258160037476330e+00,2.705572781762663137e+00,1.587053321255847083e+00,1.321701120995734335e+00,1.572994970288903005e+00,2.178505574751719021e+00,2.351762976840096719e+00,2.728650575940549494e+00,1.612136012277970210e+00,2.828597929751700324e+00,1.886016767380555015e+00,2.157175528168834511e+00,2.059817364767861925e+00,2.161123482866865952e+00,2.375454157024933011e+00,1.899890694656517054e+00,1.658731373535013542e+00,1.648096282258914025e+00,2.018388970177898756e+00,2.183325615409231535e+00,3.401656819223259909e+00,2.358617542323654614e+00,2.066663671482083853e+00
2.151628416441866865e+00,3.620310523007617132e+00,3.762387989753689155e+00,3.276395920554127983e+00,6.011640389231648562e+00,3.644177502821627890e+00,3.830652499840007330e+00,2.591862762983148549e+00,2.390716833684673581e+00,5.634122860551890710e+00,2.463237841506631831e+00,2.242710629170397763e+00,1.875353967130873212e+00,3.180772417512222727e+00,5.165965477831401920e+00,3.081992272651946418e+00,5.993371626576469602e+00,2.938323159798073902e+00,2.422558896949042584e+00,2.355321685519185859e+00,3.328312427491155745e+00,6.188013730115497602e+00,2.583665465040851927e+00,3.532600898518226007e+00,2.959878478013715064e+00,4.774572003709351087e+00,3.928798338021378012e+00,2.415122092289882616e+00,3.574839153122736146e+00,3.775022979012952806e+00
8.408704470224831695e+00,5.974315198592199394e+00,1.050475315571351231e+01,5.642822254159665540e+00,5.276258373549969072e+00,4.964419040241559777e+00,4.727739192168971094e+00,4.953669070448659895e+00,4.658587694658514522e+00,3.788027198340821133e+00,5.194339016509195162e+00,4.162879264412173264e+00,1.140256514743450644e+01,2.148861945521609229e+01,4.600742631541478112e+00,4.500908270402652178e+00,7.974554612321801628e+00,5.561921786783372568e+00,5.774938609274279600e+00,7.266146809014046859e+00,5.987918095797414963e+00,8.689134566102005408e+00,5.409799205286972779e+00,8.280011803813525972e+00,3.532546370072353614e+00,3.722666954686395080e+00,7.632282330228994383e+00,4.874603914374334046e+00,5.352426357557439118e+00,7.538214954453152927e+00
1.228536917449717658e-01,1.044354684013215767e-01,9.978887147810927560e-02,9.277428413106574012e-02,7.059642633338231166e-02,9.445899857477255135e-02,8.559389591903183991e-02,9.569412555915435270e-02,8.042108859900587436e-02,1.111292952785484095e-01,8.149279349287784358e-02,8.278936942221731821e-02,8.127087508387380310e-02,9.130815072119512210e-02,8.862137082617220496e-02,9.523723428946376246e-02,8.232723749044086603e-02,7.959288259828056766e-02,8.918658761293776771e-02,7.734996938149195367e-02,8.398721915297420459e-02,8.972485247355391214e-02,9.536992042461377161e-02,8.868447121861154636e-02,7.889211768886582321e-02,8.835762784352553523e-02,9.467256795827791449e-02,6.300370043095347705e-02,7.199546834727252320e-02,1.086218061099156335e-01
1.199075004535287425e-01,1.196314445072863414e-01,1.221256900923979177e-01,1.422109344896637373e-01,1.230489246754483956e-01,1.307915792743847838e-01,1.168535187244444801e-01,1.123450743063381801e-01,1.203882536661248365e-01,1.272997327288446223e-01,1.090657571602029613e-01,1.160134426012565528e-01,1.497430191464326210e-01,1.397425535930005014e-01,1.434907666491136713e-01,1.378449952318747396e-01,7.559763697794132098e-02,1.236066794659819168e-01,1.144753575292271897e-01,1.157806709515942362e-01,1.238596310503818909e-01,1.162839615446473879e-01,1.022973326280321171e-01,9.479150559223924188e-02,9.895794730202700507e-02,1.239706834631348065e-01,1.592825848818122669e-01,1.250485427723811438e-01,1.101868625643516036e-01,1.358824427588289641e-01
1.388577983653980497e-01,1.659747120615548133e-01,1.433717731753924585e-01,2.026188766968768928e-01,1.471700810405861537e-01,2.301769447583961459e-01,1.646736033643675101e-01,1.564048561746021193e-01,1.753884065583393437e-01,1.551889636067858846e-01,1.803499096377088051e-01,1.880675939614327441e-01,1.236684236999596870e-01,1.570579934898693741e-01,2.012685468904544528e-01,1.827526059109285117e-01,1.967254939390507551e-01,1.706770809223230878e-01,1.438387138198657378e-01,1.510267144861348887e-01,1.896168727888543348e-01,1.532657815956035285e-01,2.128032699969698571e-01,1.548295880298942440e-01,1.388024518411128672e-01,1.978098345144310710e-01,1.239903744482613729e-01,1.941742217015328675e-01,1.828529160071770687e-01,1.682489733746399541e-01
2.548711948500806401e-01,2.819607615339048134e-01,2.630509104638536488e-01,3.100828167745747765e-01,2.161236419893848015e-01,2.293029663398930829e-01,2.343374445592461552e-01,2.283118845096584471e-01,2.137838255307643043e-01,2.149098284930111569e-01,2.046048942646362112e-01,3.194338170565781398e-01,2.527023228859387460e-01,2.885168081436708110e-01,2.325872148147126728e-01,2.389852121786701089e-01,1.819805000685467411e-01,2.121555534075755811e-01,2.660477845624916737e-01,3.195774179860452202e-01,2.208697026661092799e-01,2.860255062452459751e-01,2.244566155125580498e-01,2.068019343490625217e-01,2.866449754651940740e-01,2.958922674848330492e-01,2.255295008116816602e-01,2.461956164004722725e-01,2.267407659258333374e-01,2.205336373816076112e-01
3.069222318746035461e-01,3.094187457119023654e-01,2.799257177134808483e-01,2.342017253950707256e-01,3.507243083618846735e-01,3.301187689647279710e-01,3.576723237231078656e-01,4.537141113496757083e-01,2.327392175136624719e-01,2.851497635963979871e-01,3.604325498060136912e-01,3.352761723053166443e-01,4.147558904126913970e-01,4.232795842564820998e-01,3.231485930160583608e-01,4.507821310071987164e-01,2.731842671387436083e-01,3.911312012799855742e-01,2.368245167892761849e-01,2.569187554364107395e-01,3.411755742154076732e-01,2.761912209988499622e-01,3.934403880375136886e-01,3.757880468708274524e-01,3.714643867279854850e-01,2.980240840792651169e-01,3.298802881487581384e-01,3.031150702733467761e-01,3.597632178321664709e-01,4.076114476908171969e-01
4.320157940669002716e-01,3.386817248473778519e-01,6.294041584373351039e-01,5.833223517087772203e-01,4.047414354700994976e-01,5.457711360942893997e-01,4.165815543443847080e-01,4.434152573780305584e-01,7.191097312100601657e-01,4.745953583781167828e-01,4.717200836040934542e-01,4.896561946715407010e-01,5.779591731886233319e-01,5.083788215536874100e-01,4.523884825933092713e-01,4.042253007262407438e-01,4.049491139169941190e-01,5.170018687252638800e-01,4.324608807227450225e-01,3.714141615154640252e-01,3.866370328854062399e-01,3.762976433397660636e-01,4.275419294032285489e-01,6.167187870172358144e-01,4.470578267076413259e-01,5.019746260560917772e-01,4.064102117636265166e-01,3.909850287974310779e-01,4.493973180856895566e-01,6.930231650214981887e-01
9.154719810138031155e-01,6.321556138084842846e-01,6.217711965635230875e-01,6.581632216883774866e-01,5.861265368446794133e-01,5.731547267072109042e-01,7.183907177128534549e-01,6.795614921732285874e-01,5.142972218334004308e-01,6.808844690348253570e-01,1.175274461137098214e+00,7.512791286136835112e-01,9.675838456780905261e-01,4.486677994679733605e-01,8.317598995301751508e-01,7.497952677795189924e-01,4.647545956922479182e-01,6.914467343936031574e-01,5.302609468940333581e-01,5.763586292384669241e-01,6.391075856124258658e-01,9.065999246754310459e-01,5.161734507112647474e-01,8.676730122327857009e-01,7.798708632229929272e-01,6.028379360055308167e-01,6.213250291798769753e-01,5.999663972646689380e-01,1.118900924512379991e+00,7.731060768076838396e-01
8.268241797884378075e-01,8.796809216813731291e-01,1.149716336703117570e+00,9.519019769624901262e-01,1.104526007192366155e+00,1.346507622085215239e+00,1.334343997671042281e+00,9.182522958442238536e-01,1.199955317193326154e+00,1.549359236825952557e+00,8.570293286178292114e-01,1.148418300659915570e+00,7.551439563094091145e-01,1.518489835244482444e+00,1.245574443163525613e+00,7.744899125926160144e-01,1.091073140831899435e+00,7.337745695170803106e-01,8.196397557186776428e-01,6.712553063761667049e-01,1.124249792202379972e+00,7.444450913484265131e-01,8.583041537242016572e-01,9.505040534675601727e-01,5.539482679245957275e-01,1.331692149195523145e+00,1.289806792363690002e+00,1.267454158508130257e+00,8.960570203182320892e-01,8.984362072362139795e-01
1.676126667414955085e+00,2.931619899822588859e+00,1.342113164501579581e+00,1.590654729911209930e+00,1.657096588153833094e+00,2.782239977844788825e+00,1.226475086255253144e+00,1.409527856274839452e+00,1.074065889480008140e+00,2.965937618133476672e+00,3.324047112608937038e+00,1.733529280848578269e+00,1.426879436127597822e+00,1.671852196127973533e+00,8.028677169898894572e-01,1.510432928576550982e+00,2.005784886987526328e+00,1.410551441836177311e+00,1.325232790604990551e+00,1.757301934529827081e+00,1.597070466142577416e+00,1.471087586515196444e+00,1.094398532962626014e+00,1.668982969048616427e+00,2.290453064712607567e+00,2.161390434512504566e+00,1.185534295168726882e+00,1.768069265275113100e+00,2.564814609135032342e+00,1.587719831407370830e+00
2.504654095507722555e+00,3.381952786996977878e+00,2.436679894669965485e+00,2.975296692670781784e+00,3.746913876595121984e+00,3.343595482432342614e+00,4.334607718606805271e+00,1.894151368539567892e+00,3.301801534667352822e+00,4.494790439547834637e+00,5.703766719749758352e+00,2.703674086555863276e+00,3.044822851841505695e+00,5.668059622623509597e+00,1.581303629171921354e+00,3.293594131738351471e+00,1.659133443820333564e+00,4.626526890144329940e+00,3.180161729372382062e+00,3.076476701144362558e+00,2.788891479312793020e+00,3.167522697266600407e+00,9.440373881255103683e+00,2.338387652868076483e+00,1.979843868215879432e+00,3.594391027443624154e+00,1.708666494676227998e+00,3.702882019031947358e+00,4.489767518447890460e+00,2.230397909035104043e+00
1.597715299443302345e-02,2.671424444065761614e-02,2.556063978040426510e-02,2.159598109994059767e-02,2.583858527469656483e-02,3.098593731165245196e-02,1.564985293829241481e-02,2.563951901421404264e-02,1.894696317198549251e-02,2.469833716690873412e-02,1.907696395392653732e-02,1.912677897076312319e-02,3.163562320304313946e-02,2.246783204357383559e-02,2.301001845829735160e-02,2.487977161140272550e-02,2.578465907049263747e-02,3.045648876869678709e-02,2.117646960816276999e-02,3.888153804033871869e-02,2.689459995206987600e-02,2.941889637355772982e-02,2.915463444033932275e-02,3.477390611668983861e-02,2.350705964212124188e-02,2.959060305310593636e-02,3.133192404321500507e-02,2.859371760791576747e-02,1.948327528675269579e-02,2.440704853095093316e-02
3.727698000834872571e-02,3.918731761913947509e-02,3.081395815345530989e-02,2.687099998582484148e-02,5.702595870286192997e-02,3.209754342952187561e-02,4.635849434400647617e-02,5.972149532556658008e-02,4.051841237064852247e-02,4.524981404157900344e-02,3.552991711607307590e-02,3.213016440997536194e-02,4.013389207550775717e-02,6.572061532022559216e-02,3.388126405558620352e-02,3.381147423888217207e-02,2.997599045942406920e-02,3.386283478407780406e-02,3.812798995699835658e-02,4.039692533735190355e-02,3.132817842704276046e-02,2.103026460787073629e-02,2.488523090763104795e-02,5.349819532458353205e-02,5.802642082471978768e-02,3.127499969512081285e-02,4.554284122829122677e-02,3.829918221037800080e-02,4.265272806258540994e-02,5.047063536122933791e-02
3.694561253485115909e-02,6.531183086690918460e-02,4.089797366316619970e-02,6.799732503946481765e-02,9.195150723745780519e-02,4.607924724363718361e-02,5.377684234139972624e-02,3.559253508044346592e-02,4.730202896636268722e-02,6.865746961322541364e-02,5.179565963843725529e-02,5.185728456258778540e-02,6.244752339425636151e-02,6.004758163583311104e-02,5.971412837155339742e-02,6.882059422631443824e-02,5.931734052049743300e-02,4.844248930021155530e-02,7.696188170883164203e-02,5.934756227014482272e-02,5.182819079864599970e-02,4.897867844453965280e-02,6.380715637441068677e-02,4.216763138722954413e-02,5.634965086592786526e-02,5.657204398182310440e-02,5.696980102028413595e-02,5.321897440935433043e-02,4.703963174051729174e-02,8.035142277396070676e-02
9.166090356082071122e-02,1.121360186745436749e-01,6.758852481164671910e-02,6.296398465618767426e-02,9.187259928156603361e-02,6.998475777946260024e-02,6.924025754145499145e-02,6.641045873929997401e-02,1.076516128230275426e-01,7.585809268928524196e-02,8.664067150049273303e-02,8.561986233914548050e-02,7.411416343337531853e-02,8.500858033730777918e-02,1.056688273340869455e-01,7.426439850493624095e-02,9.342527792812876930e-02,1.102545388223605399e-01,5.177465783258868720e-02,1.105862854865543449e-01,7.285380868828494894e-02,1.176054800805051703e-01,1.083549073699282411e-01,8.614705330586158727e-02,6.456250891225451261e-02,1.246715252652917660e-01,8.006263609913534529e-02,1.074250653937149635e-01,1.104485791646148962e-01,1.036730200045627714e-01
1.508368122732764438e-01,1.349127449699948078e-01,1.084196874874470279e-01,1.709269959555321516e-01,1.206240875506479487e-01,1.366745640241328053e-01,1.994504303822701718e-01,2.744947501718281724e-01,1.340158844829978657e-01,8.435488629041423825e-02,1.865844182740476476e-01,1.344562393087807006e-01,1.432055200838707187e-01,1.221569848673010328e-01,1.149800613106684022e-01,1.973355007433890695e-01,1.038685223071262043e-01,8.363206327312813770e-02,1.211701877656703175e-01,1.131850297836453495e-01,1.650252971765349130e-01,9.020428456759425895e-02,1.065682161310035625e-01,8.462082341788060291e-02,1.409903056872343075e-01,1.850691536973371187e-01,1.074685639830837702e-01,1.091511234478638459e-01,1.006057643676704083e-01,1.645572255059534472e-01
2.408459205153770655e-01,2.122188216551666173e-01,2.381401851350098686e-01,1.540091175834123471e-01,1.635931599104618051e-01,1.730630653783164219e-01,1.706739128086486312e-01,2.227940854240791635e-01,1.292833988662044908e-01,3.013219381539358754e-01,1.935486570792241401e-01,2.214338705934745521e-01,1.822361905236606905e-01,1.668746034355518826e-01,1.594116602959024520e-01,1.371182288825128492e-01,1.715794665885484738e-01,1.106939574081428762e-01,1.428633069703509895e-01,2.139719044727233510e-01,9.591872360285086385e-02,1.648697243511864918e-01,2.627607736430189189e-01,1.410707453026565084e-01,1.965953539688252427e-01,1.923245487744894844e-01,1.920590272388498776e-01,5.568625612144841863e-01,1.878688794178444699e-01,2.097433791318706886e-01
