1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.331698832156759818e+04,1.953003335962852361e+04,1.772019586414070363e+04,1.661911282092415058e+04,1.568697353129633120e+04,1.472448050147981667e+04,1.437657032939403507e+04,1.374169808476232356e+04,1.380654952708479323e+04,1.331049071939458918e+04,1.336649788130763045e+04,1.127782881810765321e+04,9.946980604105088787e+03,9.945765209300971037e+03,9.002822248366739586e+03
