1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.331348336054730316e+04,1.975653003939404152e+04,1.807972707336222084e+04,1.641174155763847739e+04,1.589842657021112973e+04,1.497814299952469082e+04,1.436739834455097480e+04,1.397659286618499209e+04,1.352650577895605056e+04,1.303534698522571853e+04,1.301164675653128506e+04,1.108019832235695685e+04,1.032546428940014266e+04,9.414182101633434286e+03,9.028742461170792012e+03
