1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.307515360048894581e+04,1.974510187597661934e+04,1.776147686443004932e+04,1.682643213802693572e+04,1.559931358867438757e+04,1.501398670317559663e+04,1.437715564600435027e+04,1.416738716783728887e+04,1.344583783404404494e+04,1.323604514414543883e+04,1.333760975632541704e+04,1.128049723299210018e+04,1.046525039908005965e+04,9.739627949272209662e+03,9.259882669715518205e+03
